video_id,entity_type,entity_id,relation_type,start_time,end_time,notes
youtube_vdb8qzkxcy,bout,target-103-02,full_fight,,,公式YouTube個別Full Fight。
youtube_a2gy9ardmwu,bout,target-103-03,full_fight,,,公式YouTube個別Full Fight。
youtube_1meeptyfns,bout,target-103-04,full_fight,,,公式YouTube個別Full Fight。
youtube_0vt0j0l9jja,bout,target-103-05,full_fight,,,公式YouTube個別Full Fight。
youtube_p5x_vjofkfi,bout,mh-39-p5x_vjofkfi,stream_archive,,,公式YouTube動画タイトルから推定。
youtube_qh7lihmzubc,bout,max-bout-7-lightweight-gp-qh7lihmzubc,reference,,,公式YouTube動画タイトルから推定。
youtube_krrg8fyx6gq,bout,max-bout-7-lightweight-gp-krrg8fyx6gq,reference,,,公式YouTube動画タイトルから推定。
youtube_siu9zufuwuq,bout,max-bout-7-lightweight-gp-siu9zufuwuq,reference,,,公式YouTube動画タイトルから推定。
youtube_ose37zk9f4i,bout,max-bout-7-lightweight-gp-ose37zk9f4i,reference,,,公式YouTube動画タイトルから推定。
youtube_ge7twvxd9yu,bout,max-bout-7-lightweight-gp-ge7twvxd9yu,reference,,,公式YouTube動画タイトルから推定。
youtube_2cpxeyxdlp8,bout,max-bout-7-lightweight-gp-2cpxeyxdlp8,reference,,,公式YouTube動画タイトルから推定。
youtube_3iszag1c2f0,bout,max-bout-7-lightweight-gp-3iszag1c2f0,reference,,,公式YouTube動画タイトルから推定。
youtube_uqc4ki4qmai,bout,max-bout-7-lightweight-gp-uqc4ki4qmai,reference,,,公式YouTube動画タイトルから推定。
youtube_4tzgvgx7cg8,bout,max-bout-unknown-special-one-match-4tzgvgx7cg8,reference,,,公式YouTube動画タイトルから推定。
youtube_lzu1p7ujdos,bout,max-bout-unknown-special-one-match-lzu1p7ujdos,reference,,,公式YouTube動画タイトルから推定。
youtube_cgzqssiwtgw,bout,max-bout-unknown-special-one-match-cgzqssiwtgw,reference,,,公式YouTube動画タイトルから推定。
youtube_7jwrin5qehm,bout,max-bout-unknown-special-one-match-7jwrin5qehm,reference,,,公式YouTube動画タイトルから推定。
youtube_vbacvhixam4,bout,max-bout-unknown-special-one-match-vbacvhixam4,reference,,,公式YouTube動画タイトルから推定。
youtube_eddeflnklfy,bout,max-bout-7-lightweight-gp-eddeflnklfy,reference,,,公式YouTube動画タイトルから推定。
youtube_zoa9z26fng0,bout,max-bout-7-lightweight-gp-zoa9z26fng0,reference,,,公式YouTube動画タイトルから推定。
youtube_pujzpgtph2w,bout,max-bout-7-lightweight-gp-pujzpgtph2w,reference,,,公式YouTube動画タイトルから推定。
youtube_yliawvelzbm,bout,max-bout-7-lightweight-gp-yliawvelzbm,reference,,,公式YouTube動画タイトルから推定。
youtube_574ikyazfj4,bout,max-bout-unknown-lightweight-tournament-574ikyazfj4,reference,,,公式YouTube動画タイトルから推定。
youtube_f1u0bfqhu9o,bout,max-bout-unknown-lightweight-tournament-f1u0bfqhu9o,reference,,,公式YouTube動画タイトルから推定。
youtube_ooihz_c01e0,bout,max-bout-unknown-lightweight-tournament-ooihz_c01e0,reference,,,公式YouTube動画タイトルから推定。
youtube_n9hp48kuqp4,bout,mh-37-n9hp48kuqp4,reference,,,公式YouTube動画タイトルから推定。
youtube_bacmlios1i8,bout,max-bout-unknown-lightweight-tournament-bacmlios1i8,reference,,,公式YouTube動画タイトルから推定。
youtube_qtswvquloji,bout,max-bout-unknown-lightweight-tournament-qtswvquloji,reference,,,公式YouTube動画タイトルから推定。
youtube_d6tuqnfvmhy,bout,target-14-d6tuqnfvmhy,reference,,,公式YouTube動画タイトルから推定。
youtube_4rgh2fs6rp8,bout,target-100-4rgh2fs6rp8,preview,,,公式YouTube動画タイトルから推定。
youtube_1ptbs6ropuq,bout,target-100-1ptbs6ropuq,preview,,,公式YouTube動画タイトルから推定。
youtube_bniqjtmfayw,bout,target-98-bniqjtmfayw,preview,,,公式YouTube動画タイトルから推定。
youtube_54kwdqyjoa8,bout,video-catalog-54kwdqyjoa8-54kwdqyjoa8,preview,,,公式YouTube動画タイトルから推定。
youtube_f93bk3gibcq,bout,video-catalog-f93bk3gibcq-f93bk3gibcq,preview,,,公式YouTube動画タイトルから推定。
youtube_2mm9_kcrsfu,bout,target-90-2mm9_kcrsfu,preview,,,公式YouTube動画タイトルから推定。
youtube_qfiwnhcogvu,bout,mh-29-qfiwnhcogvu,preview,,,公式YouTube動画タイトルから推定。
youtube_jby8vkzyuys,bout,target-96-jby8vkzyuys,preview,,,公式YouTube動画タイトルから推定。
youtube_foh5vctjij4,bout,target-87-foh5vctjij4,preview,,,公式YouTube動画タイトルから推定。
youtube_bvtj1lsfwz4,bout,emperor-118-bvtj1lsfwz4,preview,,,公式YouTube動画タイトルから推定。
youtube_ifu9zhhjmzi,bout,max-bout-6-lightweight-tournament-ifu9zhhjmzi,interview,,,公式YouTube動画タイトルから推定。
youtube_a8qhaua4i1g,bout,max-bout-6-lightweight-tournament-a8qhaua4i1g,interview,,,公式YouTube動画タイトルから推定。
youtube_s99fvrs7evw,bout,max-bout-6-lightweight-tournament-s99fvrs7evw,interview,,,公式YouTube動画タイトルから推定。
youtube_pcudq7vtm_g,bout,max-bout-6-lightweight-tournament-pcudq7vtm_g,interview,,,公式YouTube動画タイトルから推定。
youtube_bompcnznx34,bout,max-bout-unknown-middleweight-special-bompcnznx34,full_fight,,,公式YouTube動画タイトルから推定。
youtube_tuog5suk_fo,bout,max-bout-unknown-middleweight-special-tuog5suk_fo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_4cbcymly7ma,bout,max-bout-unknown-middleweight-special-4cbcymly7ma,full_fight,,,公式YouTube動画タイトルから推定。
youtube_siibzv70fww,bout,max-bout-unknown-middleweight-special-siibzv70fww,full_fight,,,公式YouTube動画タイトルから推定。
youtube_opylhps0jq0,bout,max-bout-unknown-middleweight-special-opylhps0jq0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lp2btuxgjiy,bout,emperor-110-lp2btuxgjiy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_nm0ig9mdpi,bout,mh-38-nm0ig9mdpi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_vplbxarc3pc,bout,target-101-vplbxarc3pc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ggjctmt9cfi,bout,mh-40-ggjctmt9cfi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dxknai8nu0k,bout,emperor-120-dxknai8nu0k,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zvs_zboqwzm,bout,mh-39-zvs_zboqwzm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wgbrpkw3_u,bout,emperor-120-wgbrpkw3_u,full_fight,,,公式YouTube動画タイトルから推定。
youtube_rqenv8yfeci,bout,target-102-rqenv8yfeci,full_fight,,,公式YouTube動画タイトルから推定。
youtube_48v5jmjeu1e,bout,target-102-48v5jmjeu1e,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fuaaxecs6he,bout,emperor-119-fuaaxecs6he,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wae2pl4rfdw,bout,emperor-119-wae2pl4rfdw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gencjoexft8,bout,emperor-120-gencjoexft8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_bujuelt6hfo,bout,mh-40-bujuelt6hfo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_3jbgtu_pkeu,bout,mh-38-3jbgtu_pkeu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_htdjihj6z_q,bout,mh-38-htdjihj6z_q,full_fight,,,公式YouTube動画タイトルから推定。
youtube_sgrylfsil_w,bout,mh-39-sgrylfsil_w,full_fight,,,公式YouTube動画タイトルから推定。
youtube_an7ejcpbbhs,bout,mh-40-an7ejcpbbhs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ifz9rupnazm,bout,emperor-120-ifz9rupnazm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ephgtzg6nfs,bout,target-102-ephgtzg6nfs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_aez1_3vh9dm,bout,mh-40-aez1_3vh9dm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_2ulafpwgt9q,bout,target-102-2ulafpwgt9q,full_fight,,,公式YouTube動画タイトルから推定。
youtube_kb_ww6hufqg,bout,target-102-kb_ww6hufqg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_5dmafndwhxg,bout,emperor-119-5dmafndwhxg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_np5jzwchxi0,bout,target-101-np5jzwchxi0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_0nt8ufrwimc,bout,target-101-0nt8ufrwimc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ttl61cvhxrw,bout,target-101-ttl61cvhxrw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zetalrxjn68,bout,mh-39-zetalrxjn68,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lieo6s_renc,bout,emperor-119-lieo6s_renc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_l0y4gy4llq0,bout,max-bout-7-lightweight-gp-l0y4gy4llq0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_h3la4h4lfck,bout,max-bout-7-lightweight-gp-h3la4h4lfck,full_fight,,,公式YouTube動画タイトルから推定。
youtube_surk9nnwoxi,bout,max-bout-6-lightweight-tournament-surk9nnwoxi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_pvujuvxd4a4,bout,max-bout-6-lightweight-tournament-pvujuvxd4a4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jdzqmwx4vg4,bout,max-bout-6-lightweight-tournament-jdzqmwx4vg4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_oynlvwudspu,bout,max-bout-6-lightweight-tournament-oynlvwudspu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_z5lialvefc,bout,max-bout-6-lightweight-tournament-z5lialvefc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xxhhyfb8kq,bout,max-bout-6-lightweight-tournament-xxhhyfb8kq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_41mou0pvo8w,bout,max-bout-6-lightweight-tournament-41mou0pvo8w,full_fight,,,公式YouTube動画タイトルから推定。
youtube_9hosl10mklo,bout,max-bout-6-lightweight-tournament-9hosl10mklo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_b3mm_ebk_my,bout,max-bout-6-lightweight-tournament-b3mm_ebk_my,full_fight,,,公式YouTube動画タイトルから推定。
youtube_eis5offdwks,bout,max-bout-6-lightweight-tournament-eis5offdwks,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zp7rkliamr4,bout,max-bout-6-lightweight-tournament-zp7rkliamr4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_3k_jsttv5wi,bout,max-bout-6-lightweight-tournament-3k_jsttv5wi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gerbahnq_po,bout,max-bout-6-lightweight-tournament-gerbahnq_po,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mzffdb97ygw,bout,max-bout-6-lightweight-tournament-mzffdb97ygw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lrsezu2mkwi,bout,max-bout-6-lightweight-tournament-lrsezu2mkwi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_sxu4xadywj4,bout,max-bout-5-middleweight-tournament-sxu4xadywj4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_pzlpry9qwaw,bout,max-bout-5-middleweight-tournament-pzlpry9qwaw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dhbctg1olfu,bout,max-bout-5-middleweight-tournament-dhbctg1olfu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_veyyj1akdtc,bout,max-bout-5-middleweight-tournament-veyyj1akdtc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_szekaoaieb8,bout,max-bout-5-middleweight-tournament-szekaoaieb8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zmcyei8g3mi,bout,max-bout-5-middleweight-tournament-zmcyei8g3mi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_vvxae1wlsxm,bout,max-bout-5-middleweight-tournament-vvxae1wlsxm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_w882wsm09lc,bout,max-bout-5-middleweight-tournament-w882wsm09lc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_udtntbd9neu,bout,max-bout-5-middleweight-tournament-udtntbd9neu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_4a_ucjfzwra,bout,max-bout-5-middleweight-tournament-4a_ucjfzwra,full_fight,,,公式YouTube動画タイトルから推定。
youtube_7rixgvx9na,bout,max-bout-5-middleweight-tournament-7rixgvx9na,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mnp9fbyafra,bout,max-bout-5-middleweight-tournament-mnp9fbyafra,full_fight,,,公式YouTube動画タイトルから推定。
youtube_voqcotsamwi,bout,max-bout-5-middleweight-tournament-voqcotsamwi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fynnomuod1i,bout,max-bout-5-middleweight-tournament-fynnomuod1i,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lj_cbs1xmiq,bout,max-bout-5-middleweight-tournament-lj_cbs1xmiq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_irt8ikcjj4i,bout,max-bout-7-lightweight-tournament-irt8ikcjj4i,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ysyzts9p7uo,bout,max-bout-7-lightweight-tournament-ysyzts9p7uo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mzsxwh_pvtq,bout,max-bout-7-lightweight-tournament-mzsxwh_pvtq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_x1t1w3rqpb0,bout,max-bout-7-lightweight-tournament-x1t1w3rqpb0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_6cc4iyh_ejy,bout,max-bout-7-lightweight-tournament-6cc4iyh_ejy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_u8b1_0fnkx8,bout,max-bout-7-lightweight-tournament-u8b1_0fnkx8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_us8ne3rhqsq,bout,max-bout-7-lightweight-tournament-us8ne3rhqsq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gj_hwkw33s,bout,max-bout-7-lightweight-tournament-gj_hwkw33s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_4bnoht7mgww,bout,max-bout-7-lightweight-tournament-4bnoht7mgww,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dkhrnaaksho,bout,max-bout-7-lightweight-tournament-dkhrnaaksho,full_fight,,,公式YouTube動画タイトルから推定。
youtube_hmig9qnqcp8,bout,max-bout-7-lightweight-tournament-hmig9qnqcp8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_23ui9dcnmle,bout,max-bout-7-lightweight-tournament-23ui9dcnmle,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lk45sjahdk0,bout,max-bout-7-lightweight-gp-lk45sjahdk0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_eqlubfqon_q,bout,emperor-110-eqlubfqon_q,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ckhfjmv2gfe,bout,emperor-114-ckhfjmv2gfe,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jfai2e7nwcw,bout,target-88-jfai2e7nwcw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_m3upkoczyo4,bout,target-95-m3upkoczyo4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_14fzpah41t0,bout,target-93-14fzpah41t0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_cnizik34mxe,bout,target-100-cnizik34mxe,full_fight,,,公式YouTube動画タイトルから推定。
youtube_13ob38c7t_8,bout,target-98-13ob38c7t_8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ohxh8yuitfy,bout,mh-28-ohxh8yuitfy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_e0it_vkslzc,bout,mh-33-e0it_vkslzc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_kb7j3t8t8zs,bout,emperor-111-kb7j3t8t8zs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_sttxjk1ugrg,bout,target-92-sttxjk1ugrg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_qf4ikb9ib_c,bout,emperor-117-qf4ikb9ib_c,full_fight,,,公式YouTube動画タイトルから推定。
youtube_isftownyj1u,bout,emperor-118-isftownyj1u,full_fight,,,公式YouTube動画タイトルから推定。
youtube_4d8cgcsgpki,bout,mh-30-4d8cgcsgpki,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dpfnqvami3s,bout,mh-27-dpfnqvami3s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ixbizmwgzn4,bout,mh-27-ixbizmwgzn4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gyn9fbpcwsq,bout,mh-30-gyn9fbpcwsq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_drke4kjgmuu,bout,mh-29-drke4kjgmuu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wtgb_0m60sk,bout,mh-35-wtgb_0m60sk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_aczznfws9eg,bout,target-87-aczznfws9eg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_qwxsvgtscqe,bout,emperor-115-qwxsvgtscqe,full_fight,,,公式YouTube動画タイトルから推定。
youtube_v3usbpsmp_g,bout,emperor-116-v3usbpsmp_g,full_fight,,,公式YouTube動画タイトルから推定。
youtube_vpw0enyucay,bout,emperor-117-vpw0enyucay,full_fight,,,公式YouTube動画タイトルから推定。
youtube_kgszncicwxi,bout,emperor-118-kgszncicwxi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xi7nktkis9a,bout,emperor-109-xi7nktkis9a,full_fight,,,公式YouTube動画タイトルから推定。
youtube_7su1lyzlexi,bout,mh-29-7su1lyzlexi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_yrhdgy_73de,bout,emperor-110-yrhdgy_73de,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xyil3ugc6bq,bout,emperor-111-xyil3ugc6bq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ldhxdwyhrdi,bout,target-100-ldhxdwyhrdi,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fmozl8mbbds,bout,target-93-fmozl8mbbds,full_fight,,,公式YouTube動画タイトルから推定。
youtube_pj937dfydti,bout,target-98-pj937dfydti,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jwumd4nyaew,bout,target-96-jwumd4nyaew,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dmjc2rydolm,bout,target-87-dmjc2rydolm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_1ap2i0us_bu,bout,emperor-113-1ap2i0us_bu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_iawju8_v9bm,bout,target-87-iawju8_v9bm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_3knn6p1e6uu,bout,mh-30-3knn6p1e6uu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ik8_4qwygxs,bout,target-88-ik8_4qwygxs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_h5bbdqgpdb0,bout,target-87-h5bbdqgpdb0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gvczwhozpiw,bout,target-97-gvczwhozpiw,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zylg8y6wvq8,bout,emperor-109-zylg8y6wvq8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_o3fmy6uqse0,bout,mh-27-o3fmy6uqse0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ymvonl5nd58,bout,mh-36-ymvonl5nd58,full_fight,,,公式YouTube動画タイトルから推定。
youtube_bjwu94npmh8,bout,mh-30-bjwu94npmh8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jw_sbyayf0g,bout,mh-34-jw_sbyayf0g,full_fight,,,公式YouTube動画タイトルから推定。
youtube_agecfmrimag,bout,emperor-114-agecfmrimag,full_fight,,,公式YouTube動画タイトルから推定。
youtube_p6jlkp0q7yg,bout,emperor-113-p6jlkp0q7yg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_5zxi7yo4qzm,bout,emperor-115-5zxi7yo4qzm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xdyu346kpua,bout,emperor-109-xdyu346kpua,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mjn3naapvig,bout,mh-29-mjn3naapvig,full_fight,,,公式YouTube動画タイトルから推定。
youtube_g84wctvafzq,bout,mh-31-g84wctvafzq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ghpf2shuuo0,bout,emperor-109-ghpf2shuuo0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_u6_s5feulqm,bout,emperor-118-u6_s5feulqm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_s8_61fzru0,bout,emperor-114-s8_61fzru0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_rofy8v_0baq,bout,mh-34-rofy8v_0baq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fknoghflync,bout,mh-36-fknoghflync,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ufvwllt2pru,bout,mh-31-ufvwllt2pru,full_fight,,,公式YouTube動画タイトルから推定。
youtube_cgmlpwetfzy,bout,mh-27-cgmlpwetfzy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jh3r2cq39gc,bout,target-92-jh3r2cq39gc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wdwtmtyvh_y,bout,target-87-wdwtmtyvh_y,full_fight,,,公式YouTube動画タイトルから推定。
youtube_r_scebsyoxg,bout,emperor-116-r_scebsyoxg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_5nkfum9czqg,bout,emperor-113-5nkfum9czqg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_atvp_2lwnno,bout,mh-31-atvp_2lwnno,full_fight,,,公式YouTube動画タイトルから推定。
youtube_1tjfo_ln_zy,bout,emperor-110-1tjfo_ln_zy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gmfpy9x6hec,bout,target-90-gmfpy9x6hec,full_fight,,,公式YouTube動画タイトルから推定。
youtube_c9dw76himya,bout,target-92-c9dw76himya,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wuxl5lwpr_s,bout,target-89-wuxl5lwpr_s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_tau8z1fn26s,bout,mh-36-tau8z1fn26s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ewcidvvtuxu,bout,target-100-ewcidvvtuxu,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xogycqouw_e,bout,emperor-112-xogycqouw_e,full_fight,,,公式YouTube動画タイトルから推定。
youtube_kk2aas86c94,bout,emperor-113-kk2aas86c94,full_fight,,,公式YouTube動画タイトルから推定。
youtube_f1d9nd7knz4,bout,emperor-115-f1d9nd7knz4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_yfqxrut1c7m,bout,emperor-117-yfqxrut1c7m,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ibmvbvxf1h8,bout,mh-33-ibmvbvxf1h8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_itua47cphqs,bout,mh-35-itua47cphqs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_g4yds9beona,bout,emperor-114-g4yds9beona,full_fight,,,公式YouTube動画タイトルから推定。
youtube_f_lgazqr_k,bout,emperor-113-f_lgazqr_k,full_fight,,,公式YouTube動画タイトルから推定。
youtube_v8kurvjahza,bout,mh-33-v8kurvjahza,full_fight,,,公式YouTube動画タイトルから推定。
youtube_3o11cg8ggo,bout,mh-32-3o11cg8ggo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_8coks1pwkrk,bout,mh-34-8coks1pwkrk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dvqutefmjs,bout,mh-30-dvqutefmjs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_o5bpc2m2id8,bout,mh-27-o5bpc2m2id8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dscftjpgwme,bout,target-95-dscftjpgwme,full_fight,,,公式YouTube動画タイトルから推定。
youtube_pkhb34uskzs,bout,target-99-pkhb34uskzs,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ijoc_e8tcys,bout,target-97-ijoc_e8tcys,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xt6yezyi6ps,bout,mh-32-xt6yezyi6ps,full_fight,,,公式YouTube動画タイトルから推定。
youtube_duxbnuo7fzm,bout,mh-29-duxbnuo7fzm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_o4qbvrk6qle,bout,mh-34-o4qbvrk6qle,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fwvxk4micnm,bout,target-89-fwvxk4micnm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_granro4uj_4,bout,target-92-granro4uj_4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_usushxozov0,bout,target-87-usushxozov0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dfo_4pwonie,bout,emperor-110-dfo_4pwonie,full_fight,,,公式YouTube動画タイトルから推定。
youtube_voviksvmlrk,bout,mh-32-voviksvmlrk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ylkt9wt9zwk,bout,mh-28-ylkt9wt9zwk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_umme48uzwwk,bout,target-87-umme48uzwwk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_fojc5uhptkc,bout,target-99-fojc5uhptkc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_hkiilcnumae,bout,target-97-hkiilcnumae,full_fight,,,公式YouTube動画タイトルから推定。
youtube_trhpbjg3e9i,bout,target-100-trhpbjg3e9i,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xchkwjueaku,bout,target-93-xchkwjueaku,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mns910ezhl0,bout,target-92-mns910ezhl0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_qx9qzizzru8,bout,mh-35-qx9qzizzru8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_cx_ge_lrruq,bout,emperor-115-cx_ge_lrruq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jvdwhu96dwe,bout,emperor-114-jvdwhu96dwe,full_fight,,,公式YouTube動画タイトルから推定。
youtube_asrr1witayq,bout,target-95-asrr1witayq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_prnriq9ymo8,bout,target-94-prnriq9ymo8,full_fight,,,公式YouTube動画タイトルから推定。
youtube_a0e5s_8l7bk,bout,target-97-a0e5s_8l7bk,full_fight,,,公式YouTube動画タイトルから推定。
youtube_guswydfnwly,bout,target-89-guswydfnwly,full_fight,,,公式YouTube動画タイトルから推定。
youtube_rpyhrtbmqqg,bout,target-96-rpyhrtbmqqg,full_fight,,,公式YouTube動画タイトルから推定。
youtube_rbzqpxsucyo,bout,target-88-rbzqpxsucyo,full_fight,,,公式YouTube動画タイトルから推定。
youtube_cbwe6lcqxea,bout,mh-32-cbwe6lcqxea,full_fight,,,公式YouTube動画タイトルから推定。
youtube_i3q_xcgnqu0,bout,mh-36-i3q_xcgnqu0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_3y5_aacio9u,bout,mh-29-3y5_aacio9u,full_fight,,,公式YouTube動画タイトルから推定。
youtube_1xiijizqf6k,bout,emperor-115-1xiijizqf6k,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gfmu865mz7a,bout,emperor-116-gfmu865mz7a,full_fight,,,公式YouTube動画タイトルから推定。
