bout_id,event_id,promotion_id,bout_order,division,weight_class_id,bout_type,result_status,round,time,method_raw,method_normalized,technique,decision_score,is_title_bout,title_id,title_result,title_note,notes,inferred_from_video_id,inferred_from_video_title,inferred_confidence
max-bout-7-lightweight-gp-pujzpgtph2w,max-bout-7-lightweight-gp,max_bout,2,ライト級,lightweight,tournament_bout,unknown,,09分33秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n2c83076aedb9 lines 31-42. Structured result candidate from note-n6bea445ebaef lines 31-42. Structured result candidate from note-n584a22756e35 lines 31-42. Structured result candidate from note-nac5b58ff480e lines 31-42. Structured result candidate from note-ne16015350a06 lines 31-42.,youtube_pujzpgtph2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,high
max-bout-7-lightweight-gp-zoa9z26fng0,max-bout-7-lightweight-gp,max_bout,3,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n2c83076aedb9 lines 46-58. Structured result candidate from note-n584a22756e35 lines 46-58.,youtube_zoa9z26fng0,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第二試合］くわしおvsブルーワンの見どころ動画,high
max-bout-7-lightweight-gp-eddeflnklfy,max-bout-7-lightweight-gp,max_bout,4,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_eddeflnklfy,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,high
max-bout-7-lightweight-gp-uqc4ki4qmai,max-bout-7-lightweight-gp,max_bout,5,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_uqc4ki4qmai,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第一試合］つくりはらvsランダーデビル【概要欄見て】,high
max-bout-7-lightweight-gp-3iszag1c2f0,max-bout-7-lightweight-gp,max_bout,6,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_3iszag1c2f0,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第二試合］イスカン・アステvsマルコ・フレイザー【概要欄見て】,high
max-bout-7-lightweight-gp-2cpxeyxdlp8,max-bout-7-lightweight-gp,max_bout,7,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_2cpxeyxdlp8,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第一試合］コルト・アプローvsブルーワン【概要欄見て】,high
max-bout-7-lightweight-gp-ge7twvxd9yu,max-bout-7-lightweight-gp,max_bout,8,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ge7twvxd9yu,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第二試合］ダブド・ガブリシャンvsローリングジュニア【概要欄見て】,high
max-bout-7-lightweight-gp-lk45sjahdk0,max-bout-7-lightweight-gp,max_bout,9,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_lk45sjahdk0,フルファイト！第7回 MAXバウトライト級GP決勝　ランダーデビルvsブルーワン,high
max-bout-7-lightweight-gp-h3la4h4lfck,max-bout-7-lightweight-gp,max_bout,10,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_h3la4h4lfck,フルファイト！第７回 MAXバウトライト級GPＡブロック ランダーデビルvsイスカン・アステ,high
max-bout-7-lightweight-gp-l0y4gy4llq0,max-bout-7-lightweight-gp,max_bout,11,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_l0y4gy4llq0,フルファイト！第７回MAXバウトライト級GP準決勝Ｂブロック ブルーワンvsダブド・ガブリシャン,high
max-bout-7-lightweight-gp-ose37zk9f4i,max-bout-7-lightweight-gp,max_bout,12,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ose37zk9f4i,第7回MAXバウトライト級GP［Bブロック第ニ試合］マルコ・フレイザーvsワインセルの見どころ動画【概要欄絶対に見て】,high
max-bout-7-lightweight-gp-siu9zufuwuq,max-bout-7-lightweight-gp,max_bout,13,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_siu9zufuwuq,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,high
max-bout-7-lightweight-gp-krrg8fyx6gq,max-bout-7-lightweight-gp,max_bout,14,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_krrg8fyx6gq,第7回MAXバウトライト級GP［Bブロック第三試合］わくvsローリングジュニアの見どころ動画【概要欄絶対に見て】,high
max-bout-7-lightweight-gp-qh7lihmzubc,max-bout-7-lightweight-gp,max_bout,15,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_qh7lihmzubc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,high
max-bout-7-lightweight-tournament-23ui9dcnmle,max-bout-7-lightweight-tournament,max_bout,1,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_23ui9dcnmle,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック くわしおvsブルーワン,high
max-bout-7-lightweight-tournament-hmig9qnqcp8,max-bout-7-lightweight-tournament,max_bout,2,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_hmig9qnqcp8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック つくりはらvsステシエン・チェット,high
max-bout-7-lightweight-tournament-dkhrnaaksho,max-bout-7-lightweight-tournament,max_bout,3,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_dkhrnaaksho,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック コルト・アプローvsだいな,high
max-bout-7-lightweight-tournament-4bnoht7mgww,max-bout-7-lightweight-tournament,max_bout,4,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_4bnoht7mgww,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,high
max-bout-7-lightweight-tournament-us8ne3rhqsq,max-bout-7-lightweight-tournament,max_bout,5,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_us8ne3rhqsq,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック さんごくvsダブド・ガブリシャン,high
max-bout-7-lightweight-tournament-u8b1_0fnkx8,max-bout-7-lightweight-tournament,max_bout,6,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_u8b1_0fnkx8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック わくvsローリングジュニア,high
max-bout-7-lightweight-tournament-gj_hwkw33s,max-bout-7-lightweight-tournament,max_bout,7,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_gj_hwkw33s,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック イスカン・アステvsきたむら,high
max-bout-7-lightweight-tournament-6cc4iyh_ejy,max-bout-7-lightweight-tournament,max_bout,8,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_6cc4iyh_ejy,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,high
max-bout-7-lightweight-tournament-x1t1w3rqpb0,max-bout-7-lightweight-tournament,max_bout,9,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_x1t1w3rqpb0,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック つくりはらvsランダーデビル,high
max-bout-7-lightweight-tournament-mzsxwh_pvtq,max-bout-7-lightweight-tournament,max_bout,10,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_mzsxwh_pvtq,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック イスカン・アステvsマルコ・フレイザー,high
max-bout-7-lightweight-tournament-ysyzts9p7uo,max-bout-7-lightweight-tournament,max_bout,11,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ysyzts9p7uo,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック コルト・アプローvsブルーワン,high
max-bout-7-lightweight-tournament-irt8ikcjj4i,max-bout-7-lightweight-tournament,max_bout,12,ライト級,lightweight,tournament_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_irt8ikcjj4i,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック ダブド・ガブリシャンvsローリングジュニア,high
max-bout-unknown-lightweight-tournament-qtswvquloji,max-bout-unknown-lightweight-tournament,max_bout,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_qtswvquloji,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）フルファイト！！,medium
max-bout-unknown-lightweight-tournament-bacmlios1i8,max-bout-unknown-lightweight-tournament,max_bout,2,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_bacmlios1i8,【コルト・アプローvsつくりはら】MAXバウトライト級スペシャルワンマッチ 【クロコップ荒木の実況付き】フルファイト！！,medium
max-bout-unknown-lightweight-tournament-ooihz_c01e0,max-bout-unknown-lightweight-tournament,max_bout,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ooihz_c01e0,【きたむらvsさんごく】MAXバウトライト級スペシャルワンマッチ（クロコップ荒木の実況付き）フルファイト！！,medium
max-bout-unknown-lightweight-tournament-f1u0bfqhu9o,max-bout-unknown-lightweight-tournament,max_bout,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_f1u0bfqhu9o,【ランダーデビルvsわく】MAXバウトライト級スペシャルワンマッチ（クロコップ荒木の実況付き）フルファイト！！,medium
max-bout-unknown-lightweight-tournament-574ikyazfj4,max-bout-unknown-lightweight-tournament,max_bout,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_574ikyazfj4,【マルコ・フレイザーvsダブド・ガブリシャン】MAXバウトライト級スペシャルワンマッチ【クロコップ荒木の実況付き】フルファイト！！,medium
max-bout-unknown-middleweight-special-opylhps0jq0,max-bout-unknown-middleweight-special,max_bout,1,ミドル級,middleweight,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_opylhps0jq0,おとさわvs らんちゃーすがや【フルファイト！MAXバウトミドル級スペシャルワンマッチ】,medium
max-bout-unknown-middleweight-special-siibzv70fww,max-bout-unknown-middleweight-special,max_bout,2,ミドル級,middleweight,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_siibzv70fww,かべいvsさかえだ【フルファイト！MAXバウトミドル級スペシャルワンマッチ】,medium
max-bout-unknown-middleweight-special-4cbcymly7ma,max-bout-unknown-middleweight-special,max_bout,3,ミドル級,middleweight,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_4cbcymly7ma,ダイス・ヴォルケードvs ライン・デュオ【フルファイト！MAXバウトミドル級スペシャルワンマッチ】,medium
max-bout-unknown-middleweight-special-tuog5suk_fo,max-bout-unknown-middleweight-special,max_bout,4,ミドル級,middleweight,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_tuog5suk_fo,テール・ジャンクvs タイプ・ジー【フルファイト！MAXバウトミドル級スペシャルワンマッチ】,medium
max-bout-unknown-middleweight-special-bompcnznx34,max-bout-unknown-middleweight-special,max_bout,5,ミドル級,middleweight,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_bompcnznx34,ミサ・ウィル・ジョーvsルージュド・スターリー【フルファイト！MAXバウトミドル級スペシャルワンマッチ】,medium
max-bout-unknown-special-one-match-vbacvhixam4,max-bout-unknown-special-one-match,max_bout,1,,,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_vbacvhixam4,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！おとさわvsらんちゃーすがや,medium
max-bout-unknown-special-one-match-7jwrin5qehm,max-bout-unknown-special-one-match,max_bout,2,,,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_7jwrin5qehm,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！かべいvsさかえだ,medium
max-bout-unknown-special-one-match-cgzqssiwtgw,max-bout-unknown-special-one-match,max_bout,3,,,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_cgzqssiwtgw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,medium
max-bout-unknown-special-one-match-lzu1p7ujdos,max-bout-unknown-special-one-match,max_bout,4,,,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_lzu1p7ujdos,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！テール・ジャンクvsタイプ・ジー,medium
max-bout-unknown-special-one-match-4tzgvgx7cg8,max-bout-unknown-special-one-match,max_bout,5,,,special_one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_4tzgvgx7cg8,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ミサ・ウィル・ジョーvsルージュド・スターリー,medium
mh-27-o5bpc2m2id8,mh-27,mh,1,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nf1567c13c0cc lines 44-56.,youtube_o5bpc2m2id8,フルファイト！オーシューデーモンvsらんちゃーすがや マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,high
mh-27-cgmlpwetfzy,mh-27,mh,2,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_cgmlpwetfzy,フルファイト！ゼットvsギタミン・アーロン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,high
mh-27-o3fmy6uqse0,mh-27,mh,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_o3fmy6uqse0,フルファイト！トルー・パルドレスvsクロノ・マリーケン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,high
mh-27-ixbizmwgzn4,mh-27,mh,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ixbizmwgzn4,フルファイト！ヨルセン・バクダリアvsさんごく マウンテン・ヒーローズNo.27 ライト級ワンマッチ,high
mh-27-dpfnqvami3s,mh-27,mh,5,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_dpfnqvami3s,フルファイト！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,high
mh-28-k73xvvbyvdq,mh-28,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_k73xvvbyvdq,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,high
mh-28-ylkt9wt9zwk,mh-28,mh,2,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ylkt9wt9zwk,フルファイト！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,high
mh-28-ohxh8yuitfy,mh-28,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ohxh8yuitfy,フルファイト！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,high
mh-29-qfiwnhcogvu,mh-29,mh,1,ミドル級,middleweight,title_match,unknown,,,,,,,true,mh-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n59fa84ea4378 lines 4-4.,youtube_qfiwnhcogvu,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,high
mh-29-xv2i76qlrti,mh-29,mh,2,ライト級,lightweight,one_match,unknown,,17分25秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n59fa84ea4378 lines 31-42.,youtube_xv2i76qlrti,フルファイト！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-29-3y5_aacio9u,mh-29,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n59fa84ea4378 lines 46-58.,youtube_3y5_aacio9u,フルファイト！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-29-duxbnuo7fzm,mh-29,mh,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_duxbnuo7fzm,フルファイト！イスカン・アステvsビクトル・ナッカー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-29-mjn3naapvig,mh-29,mh,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_mjn3naapvig,フルファイト！ダブド・ガブリシャンvsヨルセン・バクダリア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-29-7su1lyzlexi,mh-29,mh,6,ミドル級,middleweight,title_match,unknown,,,,,,,true,mh-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_7su1lyzlexi,フルファイト！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,high
mh-29-drke4kjgmuu,mh-29,mh,7,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_drke4kjgmuu,フルファイト！ムラト・クツワvsジョン・バレー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,high
mh-30-dvqutefmjs,mh-30,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n140f32db6ddd lines 4-4.,youtube_dvqutefmjs,フルファイト！キマイラvsイスカン・アステ マウンテン・ヒーローズNo.30 ライト級ワンマッチ,high
mh-30-bjwu94npmh8,mh-30,mh,2,ミドル級,middleweight,one_match,unknown,,10分01秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n140f32db6ddd lines 31-42.,youtube_bjwu94npmh8,フルファイト！トルー・パルドレスvsらんちゃーすがや マウンテン・ヒーローズNo.30 ミドル級ワンマッチ,high
mh-30-3knn6p1e6uu,mh-30,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n140f32db6ddd lines 46-58.,youtube_3knn6p1e6uu,フルファイト！バンドルフ・ガルブンタvsローリングジュニア マウンテン・ヒーローズNo.30 ライト級ワンマッチ,high
mh-30-gyn9fbpcwsq,mh-30,mh,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_gyn9fbpcwsq,フルファイト！ムラト・クツワvsダブド・ガブリシャン マウンテン・ヒーローズNo.30 ライト級ワンマッチ,high
mh-30-4d8cgcsgpki,mh-30,mh,5,ライト級,lightweight,title_match,unknown,,,,,,,true,mh-lightweight,change,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_4d8cgcsgpki,フルファイト！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,high
mh-31-gapmkahkaca,mh-31,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n4e293a00d981 lines 4-4.,youtube_gapmkahkaca,フルファイト！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-31-qfluks4xe_a,mh-31,mh,2,ライト級,lightweight,one_match,unknown,,02分41秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n4e293a00d981 lines 31-42.,youtube_qfluks4xe_a,フルファイト！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-31-atvp_2lwnno,mh-31,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n4e293a00d981 lines 46-58.,youtube_atvp_2lwnno,フルファイト！ジョン・バレーvsローリングジュニア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-31-ufvwllt2pru,mh-31,mh,4,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ufvwllt2pru,フルファイト！ゼットvsクロノ・マリーケン マウンテン・ヒーローズNo.31 ミドル級ワンマッチ,high
mh-31-g84wctvafzq,mh-31,mh,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_g84wctvafzq,フルファイト！ダブド・ガブリシャンvsイスカン・アステ マウンテン・ヒーローズNo.31 ライト級ワンマッチ,high
mh-32-vtcukxw1mhq,mh-32,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n046653bda67a lines 4-4.,youtube_vtcukxw1mhq,フルファイト！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-32-cbwe6lcqxea,mh-32,mh,2,ライト級,lightweight,one_match,unknown,,05分22秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n046653bda67a lines 31-42.,youtube_cbwe6lcqxea,フルファイト！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-32-voviksvmlrk,mh-32,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_voviksvmlrk,フルファイト！アイス・トロンvsランダーデビル　マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-32-xt6yezyi6ps,mh-32,mh,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_xt6yezyi6ps,フルファイト！イスカン・アステvsヨルセン・バクダリア マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-32-3o11cg8ggo,mh-32,mh,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_3o11cg8ggo,フルファイト！キマイラvsバンドルフ・ガルブンタ　 マウンテン・ヒーローズNo.32 ライト級ワンマッチ,high
mh-33-v8kurvjahza,mh-33,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n5c0cf0bff5ff lines 4-4.,youtube_v8kurvjahza,フルファイト！キマイラvsムラト・クツワ マウンテン・ヒーローズNo.33 ライト級ワンマッチ,high
mh-33-ibmvbvxf1h8,mh-33,mh,2,ミドル級,middleweight,one_match,unknown,,03分46秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n5c0cf0bff5ff lines 31-42.,youtube_ibmvbvxf1h8,フルファイト！クロノ・マリーケンvsらんちゃーすがや マウンテン・ヒーローズNo.33 ミドル級ワンマッチ,high
mh-33-e0it_vkslzc,mh-33,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_e0it_vkslzc,フルファイト！ローリングジュニアvsダブド・ガブリシャン マウンテン・ヒーローズNo.33 ライト級ワンマッチ,high
mh-34-o4qbvrk6qle,mh-34,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-na8af7e0deb18 lines 4-4.,youtube_o4qbvrk6qle,フルファイト！イスカン・アステvsジョン・バレー マウンテン・ヒーローズNo.34 ライト級ワンマッチ,high
mh-34-8coks1pwkrk,mh-34,mh,2,ライト級,lightweight,one_match,unknown,,09分12秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-na8af7e0deb18 lines 31-42.,youtube_8coks1pwkrk,フルファイト！キマイラvsダブド・ガブリシャン マウンテン・ヒーローズNo.34 ライト級ワンマッチ,high
mh-34-rofy8v_0baq,mh-34,mh,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-na8af7e0deb18 lines 46-58.,youtube_rofy8v_0baq,フルファイト！ゼットvsライン・デュオ マウンテン・ヒーローズNo.34 ミドル級ワンマッチ,high
mh-34-jw_sbyayf0g,mh-34,mh,4,ヘビー級,heavyweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_jw_sbyayf0g,フルファイト！テール・ジャンクvsクーラー・ジョイントン マウンテン・ヒーローズNo.34 ヘビー級ワンマッチ,high
mh-35-qx9qzizzru8,mh-35,mh,1,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nd70f3ea8e21b lines 4-4.,youtube_qx9qzizzru8,フルファイト！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,high
