mention_id,source_id,source_type,source_ref_id,line_number,mention_type,entity_type,entity_hint,matched_text,context,confidence,notes
note:note-n930df063ece1-line-00005,note:note-n930df063ece1,note_article,note-n930df063ece1,5,event,event,マウンテン・ヒーローズNo.29,マウンテン・ヒーローズNo.29試合結果,マウンテン・ヒーローズNo.29試合結果,medium,Auto-extracted from source document text.
note:note-n930df063ece1-line-00009,note:note-n930df063ece1,note_article,note-n930df063ece1,9,event,event,マウンテン・ヒーローズNo.29,マウンテン・ヒーローズNo.29試合結果,マウンテン・ヒーローズNo.29試合結果,medium,Auto-extracted from source document text.
note:note-n930df063ece1-line-00019,note:note-n930df063ece1,note_article,note-n930df063ece1,19,result,bout,,（1R1分32秒KO 右フック）,（1R1分32秒KO 右フック）,medium,Auto-extracted from source document text.
note:note-n930df063ece1-line-00024,note:note-n930df063ece1,note_article,note-n930df063ece1,24,result,bout,,（1R2分31秒TKO 左フック→パウンド®️）,（1R2分31秒TKO 左フック→パウンド®️）,medium,Auto-extracted from source document text.
note:note-n930df063ece1-line-00029,note:note-n930df063ece1,note_article,note-n930df063ece1,29,result,bout,,（1R3分21秒TKO パウンド®️）,（1R3分21秒TKO パウンド®️）,medium,Auto-extracted from source document text.
note:note-n930df063ece1-line-00034,note:note-n930df063ece1,note_article,note-n930df063ece1,34,result,bout,,（2R3分38秒KO 左ストレート）,（2R3分38秒KO 左ストレート）,medium,Auto-extracted from source document text.
note:note-n94fc656c4a37-line-00001,note:note-n94fc656c4a37,note_article,note-n94fc656c4a37,1,matchup,bout,MAXバウト,第7回MAXバウトライト級GP【Ｂブロック】対戦カード｜アラカク通信のーと,第7回MAXバウトライト級GP【Ｂブロック】対戦カード｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n94fc656c4a37-line-00005,note:note-n94fc656c4a37,note_article,note-n94fc656c4a37,5,matchup,bout,MAXバウト,第7回MAXバウトライト級GP【Ｂブロック】対戦カード,第7回MAXバウトライト級GP【Ｂブロック】対戦カード,medium,Auto-extracted from source document text.
note:note-n94fc656c4a37-line-00011,note:note-n94fc656c4a37,note_article,note-n94fc656c4a37,11,result,bout,,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00001,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,1,event,event,MAXバウト,第６回 MAXバウトライト級トーナメント一回戦Ａブロック試合結果｜アラカク通信のーと,第６回 MAXバウトライト級トーナメント一回戦Ａブロック試合結果｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00005,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,5,event,event,MAXバウト,第６回 MAXバウトライト級トーナメント一回戦Ａブロック試合結果,第６回 MAXバウトライト級トーナメント一回戦Ａブロック試合結果,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00008,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,8,event,event,MAXバウト,第６回 MAXバウトライト級トーナメント,第６回 MAXバウトライト級トーナメント,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00012,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,12,result,bout,,2R1分29秒KO（グランド肘打ち）,2R1分29秒KO（グランド肘打ち）,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00015,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,15,result,bout,,1R4分37秒KO（左フック→パウンド）,1R4分37秒KO（左フック→パウンド）,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00018,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,18,result,bout,,3R0分43秒KO（左ミドルキック）,3R0分43秒KO（左ミドルキック）,medium,Auto-extracted from source document text.
note:note-n96b3975ccdad-line-00021,note:note-n96b3975ccdad,note_article,note-n96b3975ccdad,21,result,bout,,1R3分51秒KO（飛びヒザ蹴り）,1R3分51秒KO（飛びヒザ蹴り）,medium,Auto-extracted from source document text.
note:note-n9a513018f5eb-line-00001,note:note-n9a513018f5eb,note_article,note-n9a513018f5eb,1,event,event,MAXバウト,第６回MAXバウトライト級トーナメント二回戦試合結果｜アラカク通信のーと,第６回MAXバウトライト級トーナメント二回戦試合結果｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9a513018f5eb-line-00005,note:note-n9a513018f5eb,note_article,note-n9a513018f5eb,5,event,event,MAXバウト,第６回MAXバウトライト級トーナメント二回戦試合結果,第６回MAXバウトライト級トーナメント二回戦試合結果,medium,Auto-extracted from source document text.
note:note-n9a513018f5eb-line-00008,note:note-n9a513018f5eb,note_article,note-n9a513018f5eb,8,event,event,MAXバウト,第６回MAXバウトライト級トーナメント２回戦,第６回MAXバウトライト級トーナメント２回戦,medium,Auto-extracted from source document text.
note:note-n9a513018f5eb-line-00015,note:note-n9a513018f5eb,note_article,note-n9a513018f5eb,15,result,bout,,（1R3分24秒TKO 左フック）,（1R3分24秒TKO 左フック）,medium,Auto-extracted from source document text.
note:note-n9a513018f5eb-line-00018,note:note-n9a513018f5eb,note_article,note-n9a513018f5eb,18,result,bout,,（3R2分50秒TKO ヒザ蹴り→パウンド）,（3R2分50秒TKO ヒザ蹴り→パウンド）,medium,Auto-extracted from source document text.
note:note-n9bc919ac257d-line-00001,note:note-n9bc919ac257d,note_article,note-n9bc919ac257d,1,matchup,bout,エンペラーNo.119,エンペラーNo.119対戦カード｜アラカク通信のーと,エンペラーNo.119対戦カード｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9bc919ac257d-line-00005,note:note-n9bc919ac257d,note_article,note-n9bc919ac257d,5,matchup,bout,エンペラーNo.119,エンペラーNo.119対戦カード,エンペラーNo.119対戦カード,medium,Auto-extracted from source document text.
note:note-n9bc919ac257d-line-00009,note:note-n9bc919ac257d,note_article,note-n9bc919ac257d,9,matchup,bout,エンペラーNo.119,エンペラーNo.119対戦カード,エンペラーNo.119対戦カード,medium,Auto-extracted from source document text.
note:note-n9bdb012eebc7-line-00001,note:note-n9bdb012eebc7,note_article,note-n9bdb012eebc7,1,matchup,bout,ターゲットNo.101,ターゲットNo.101対戦カード｜アラカク通信のーと,ターゲットNo.101対戦カード｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9bdb012eebc7-line-00005,note:note-n9bdb012eebc7,note_article,note-n9bdb012eebc7,5,matchup,bout,ターゲットNo.101,ターゲットNo.101対戦カード,ターゲットNo.101対戦カード,medium,Auto-extracted from source document text.
note:note-n9bdb012eebc7-line-00009,note:note-n9bdb012eebc7,note_article,note-n9bdb012eebc7,9,matchup,bout,ターゲットNo.101,ターゲットNo.101対戦カード,ターゲットNo.101対戦カード,medium,Auto-extracted from source document text.
note:note-n9bdb012eebc7-line-00010,note:note-n9bdb012eebc7,note_article,note-n9bdb012eebc7,10,result,bout,,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,medium,Auto-extracted from source document text.
note:note-n9bdb012eebc7-line-00014,note:note-n9bdb012eebc7,note_article,note-n9bdb012eebc7,14,event,event,MAXバウト,MAXバウトヘビー級王者,MAXバウトヘビー級王者,medium,Auto-extracted from source document text.
note:note-n9c40e3dc26df-line-00001,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,1,event,event,ターゲットNo.98,ターゲットNo.98試合結果｜アラカク通信のーと,ターゲットNo.98試合結果｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9c40e3dc26df-line-00005,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,5,event,event,ターゲットNo.98,ターゲットNo.98試合結果,ターゲットNo.98試合結果,medium,Auto-extracted from source document text.
note:note-n9c40e3dc26df-line-00009,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,9,matchup,bout,ターゲットNo.98,ターゲットNo.98対戦カード,ターゲットNo.98対戦カード,medium,Auto-extracted from source document text.
note:note-n9c40e3dc26df-line-00014,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,14,result,bout,,（3R終了 判定2-1）,（3R終了 判定2-1）,medium,Auto-extracted from source document text.
note:note-n9c40e3dc26df-line-00019,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,19,result,bout,,（2R2分08秒KO パウンド）,（2R2分08秒KO パウンド）,medium,Auto-extracted from source document text.
note:note-n9c825ffb7bef-line-00001,note:note-n9c825ffb7bef,note_article,note-n9c825ffb7bef,1,event,event,マウンテン・ヒーローズNo.37,マウンテン・ヒーローズNo.37試合結果｜アラカク通信のーと,マウンテン・ヒーローズNo.37試合結果｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9c825ffb7bef-line-00005,note:note-n9c825ffb7bef,note_article,note-n9c825ffb7bef,5,event,event,マウンテン・ヒーローズNo.37,マウンテン・ヒーローズNo.37試合結果,マウンテン・ヒーローズNo.37試合結果,medium,Auto-extracted from source document text.
note:note-n9c825ffb7bef-line-00009,note:note-n9c825ffb7bef,note_article,note-n9c825ffb7bef,9,event,event,マウンテン・ヒーローズNo.37,マウンテン・ヒーローズNo.37,マウンテン・ヒーローズNo.37,medium,Auto-extracted from source document text.
note:note-n9c825ffb7bef-line-00019,note:note-n9c825ffb7bef,note_article,note-n9c825ffb7bef,19,result,bout,,（3R2分55秒 KO 左アッパー→パウンド）,（3R2分55秒 KO 左アッパー→パウンド）,medium,Auto-extracted from source document text.
note:note-n9c825ffb7bef-line-00024,note:note-n9c825ffb7bef,note_article,note-n9c825ffb7bef,24,result,bout,,（1R2分22秒KO 左ボディ→パウンド）,（1R2分22秒KO 左ボディ→パウンド）,medium,Auto-extracted from source document text.
note:note-n9c82c5dfdabb-line-00001,note:note-n9c82c5dfdabb,note_article,note-n9c82c5dfdabb,1,matchup,bout,ターゲットNo.89,ターゲットNo.89対戦カード｜アラカク通信のーと,ターゲットNo.89対戦カード｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9c82c5dfdabb-line-00005,note:note-n9c82c5dfdabb,note_article,note-n9c82c5dfdabb,5,matchup,bout,ターゲットNo.89,ターゲットNo.89対戦カード,ターゲットNo.89対戦カード,medium,Auto-extracted from source document text.
note:note-n9c82c5dfdabb-line-00009,note:note-n9c82c5dfdabb,note_article,note-n9c82c5dfdabb,9,matchup,bout,ターゲットNo.89,ターゲットNo.89対戦カード,ターゲットNo.89対戦カード,medium,Auto-extracted from source document text.
note:note-n9c82c5dfdabb-line-00010,note:note-n9c82c5dfdabb,note_article,note-n9c82c5dfdabb,10,result,bout,,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,medium,Auto-extracted from source document text.
note:note-n9ffa2d8d29d4-line-00001,note:note-n9ffa2d8d29d4,note_article,note-n9ffa2d8d29d4,1,event,event,MAXバウト,第５回MAXバウトミドル級トーナメント準決勝結果｜アラカク通信のーと,第５回MAXバウトミドル級トーナメント準決勝結果｜アラカク通信のーと,medium,Auto-extracted from source document text.
note:note-n9ffa2d8d29d4-line-00005,note:note-n9ffa2d8d29d4,note_article,note-n9ffa2d8d29d4,5,event,event,MAXバウト,第５回MAXバウトミドル級トーナメント準決勝結果,第５回MAXバウトミドル級トーナメント準決勝結果,medium,Auto-extracted from source document text.
