link_id,article_id,entity_type,entity_id,relation_type,notes
article-note-nea973af387f1-fighter-python_hayashi-source,note-nea973af387f1,fighter,python_hayashi,source,
article-note-nea973af387f1-bout-mh-38-3jbgtu_pkeu-source,note-nea973af387f1,bout,mh-38-3jbgtu_pkeu,source,
article-note-nf311a5b3c239-event-emperor-115-source,note-nf311a5b3c239,event,emperor-115,source,
article-note-nf311a5b3c239-fighter-marco_fraser-source,note-nf311a5b3c239,fighter,marco_fraser,source,
article-note-nf311a5b3c239-fighter-blue_one-source,note-nf311a5b3c239,fighter,blue_one,source,
article-note-nf311a5b3c239-bout-emperor-115-qwxsvgtscqe-source,note-nf311a5b3c239,bout,emperor-115-qwxsvgtscqe,source,
article-note-nf311a5b3c239-fighter-colt_apro-source,note-nf311a5b3c239,fighter,colt_apro,source,
article-note-nf311a5b3c239-fighter-fighter_ce9074c06f-source,note-nf311a5b3c239,fighter,fighter_ce9074c06f,source,
article-note-nf311a5b3c239-bout-emperor-115-f1d9nd7knz4-source,note-nf311a5b3c239,bout,emperor-115-f1d9nd7knz4,source,
article-note-nf311a5b3c239-fighter-sakurai-source,note-nf311a5b3c239,fighter,sakurai,source,
article-note-nf311a5b3c239-fighter-fighter_30b7a4a468-source,note-nf311a5b3c239,fighter,fighter_30b7a4a468,source,
article-note-nf311a5b3c239-bout-emperor-115-1xiijizqf6k-source,note-nf311a5b3c239,bout,emperor-115-1xiijizqf6k,source,
article-note-nf311a5b3c239-fighter-fighter_4d6356d021-source,note-nf311a5b3c239,fighter,fighter_4d6356d021,source,
article-note-nf311a5b3c239-fighter-fighter_0f529b069a-source,note-nf311a5b3c239,fighter,fighter_0f529b069a,source,
article-note-nf311a5b3c239-bout-emperor-115-cx_ge_lrruq-source,note-nf311a5b3c239,bout,emperor-115-cx_ge_lrruq,source,
article-note-nf311a5b3c239-fighter-fighter_b23cf227ff-source,note-nf311a5b3c239,fighter,fighter_b23cf227ff,source,
article-note-nf311a5b3c239-fighter-fighter_e590e4eb0f-source,note-nf311a5b3c239,fighter,fighter_e590e4eb0f,source,
article-note-nf311a5b3c239-bout-emperor-115-5zxi7yo4qzm-source,note-nf311a5b3c239,bout,emperor-115-5zxi7yo4qzm,source,
article-note-nf5c664e46dfb-event-max-bout-5-middleweight-tournament-source,note-nf5c664e46dfb,event,max-bout-5-middleweight-tournament,source,
article-note-nf5c664e46dfb-fighter-misa_will_joe-source,note-nf5c664e46dfb,fighter,misa_will_joe,source,
article-note-nf5c664e46dfb-fighter-tail_junk-source,note-nf5c664e46dfb,fighter,tail_junk,source,
article-note-nf5c664e46dfb-bout-max-bout-5-middleweight-tournament-dhbctg1olfu-source,note-nf5c664e46dfb,bout,max-bout-5-middleweight-tournament-dhbctg1olfu,source,
article-note-nf8bb05b44038-event-target-96-source,note-nf8bb05b44038,event,target-96,source,
article-note-nf8bb05b44038-fighter-otosawa-source,note-nf8bb05b44038,fighter,otosawa,source,
article-note-nf8bb05b44038-fighter-kabei-source,note-nf8bb05b44038,fighter,kabei,source,
article-note-nf8bb05b44038-fighter-frahm_gran-source,note-nf8bb05b44038,fighter,frahm_gran,source,
article-note-nf8bb05b44038-fighter-kitamura-source,note-nf8bb05b44038,fighter,kitamura,source,
article-note-nf8bb05b44038-bout-target-96-jwumd4nyaew-source,note-nf8bb05b44038,bout,target-96-jwumd4nyaew,source,
article-note-nf8bb05b44038-fighter-daina-source,note-nf8bb05b44038,fighter,daina,source,
article-note-nf8bb05b44038-fighter-tsuoshi-source,note-nf8bb05b44038,fighter,tsuoshi,source,
article-note-nf8bb05b44038-bout-target-96-jby8vkzyuys-source,note-nf8bb05b44038,bout,target-96-jby8vkzyuys,source,
article-note-nf8bb05b44038-bout-target-96-rpyhrtbmqqg-source,note-nf8bb05b44038,bout,target-96-rpyhrtbmqqg,source,
article-note-nff26f83e58f5-event-mh-39-source,note-nff26f83e58f5,event,mh-39,source,
article-note-nff26f83e58f5-fighter-fighter_d9983ebeb3-source,note-nff26f83e58f5,fighter,fighter_d9983ebeb3,source,
article-note-nff26f83e58f5-fighter-fighter_392d495da8-source,note-nff26f83e58f5,fighter,fighter_392d495da8,source,
article-note-nff26f83e58f5-bout-mh-39-zetalrxjn68-source,note-nff26f83e58f5,bout,mh-39-zetalrxjn68,source,
article-note-nff26f83e58f5-fighter-fighter_23a078dc11-source,note-nff26f83e58f5,fighter,fighter_23a078dc11,source,
article-note-nff26f83e58f5-fighter-fighter_8d86ebfe6f-source,note-nff26f83e58f5,fighter,fighter_8d86ebfe6f,source,
article-note-nff26f83e58f5-bout-mh-39-zvs_zboqwzm-source,note-nff26f83e58f5,bout,mh-39-zvs_zboqwzm,source,
article-note-nff26f83e58f5-fighter-python_hayashi-source,note-nff26f83e58f5,fighter,python_hayashi,source,
article-note-nff26f83e58f5-fighter-fighter_41a3b1ba33-source,note-nff26f83e58f5,fighter,fighter_41a3b1ba33,source,
article-note-nff26f83e58f5-bout-mh-39-sgrylfsil_w-source,note-nff26f83e58f5,bout,mh-39-sgrylfsil_w,source,
article-note-target-103-card-event-target-103-source,note-target-103-card,event,target-103,source,
article-note-target-103-card-fighter-waku-source,note-target-103-card,fighter,waku,source,
article-note-target-103-card-fighter-tsukurihara-source,note-target-103-card,fighter,tsukurihara,source,
article-note-target-103-card-bout-target-103-01-source,note-target-103-card,bout,target-103-01,source,
article-note-target-103-card-fighter-otosawa-source,note-target-103-card,fighter,otosawa,source,
article-note-target-103-card-fighter-aurora_devil-source,note-target-103-card,fighter,aurora_devil,source,
article-note-target-103-card-bout-target-103-02-source,note-target-103-card,bout,target-103-02,source,
article-note-target-103-card-fighter-kabei-source,note-target-103-card,fighter,kabei,source,
article-note-target-103-card-fighter-frank_dakuta-source,note-target-103-card,fighter,frank_dakuta,source,
article-note-target-103-card-bout-target-103-04-source,note-target-103-card,bout,target-103-04,source,
article-note-target-103-card-fighter-kintoki-source,note-target-103-card,fighter,kintoki,source,
article-note-target-103-card-fighter-zamon-source,note-target-103-card,fighter,zamon,source,
article-note-target-103-card-bout-target-103-03-source,note-target-103-card,bout,target-103-03,source,
article-note-target-103-card-fighter-aribel_aribera-source,note-target-103-card,fighter,aribel_aribera,source,
article-note-target-103-card-fighter-washikaga-source,note-target-103-card,fighter,washikaga,source,
article-note-target-103-card-bout-target-103-05-source,note-target-103-card,bout,target-103-05,source,
article-note-target-103-result-event-target-103-source,note-target-103-result,event,target-103,source,
article-note-target-103-result-fighter-waku-source,note-target-103-result,fighter,waku,source,
article-note-target-103-result-fighter-tsukurihara-source,note-target-103-result,fighter,tsukurihara,source,
article-note-target-103-result-bout-target-103-01-source,note-target-103-result,bout,target-103-01,source,
article-note-target-103-result-fighter-otosawa-source,note-target-103-result,fighter,otosawa,source,
article-note-target-103-result-fighter-aurora_devil-source,note-target-103-result,fighter,aurora_devil,source,
article-note-target-103-result-bout-target-103-02-source,note-target-103-result,bout,target-103-02,source,
article-note-target-103-result-fighter-kintoki-source,note-target-103-result,fighter,kintoki,source,
article-note-target-103-result-fighter-zamon-source,note-target-103-result,fighter,zamon,source,
article-note-target-103-result-bout-target-103-03-source,note-target-103-result,bout,target-103-03,source,
article-note-target-103-result-fighter-kabei-source,note-target-103-result,fighter,kabei,source,
article-note-target-103-result-fighter-frank_dakuta-source,note-target-103-result,fighter,frank_dakuta,source,
article-note-target-103-result-bout-target-103-04-source,note-target-103-result,bout,target-103-04,source,
article-note-target-103-result-fighter-aribel_aribera-source,note-target-103-result,fighter,aribel_aribera,source,
article-note-target-103-result-fighter-washikaga-source,note-target-103-result,fighter,washikaga,source,
article-note-target-103-result-bout-target-103-05-source,note-target-103-result,bout,target-103-05,source,
article-note-emperor-fighter-antares-source,note-emperor,fighter,antares,source,
article-note-emperor-fighter-napalm-source,note-emperor,fighter,napalm,source,
article-note-emperor-fighter-vanhorn_soldier-source,note-emperor,fighter,vanhorn_soldier,source,
article-note-emperor-fighter-blue_one-source,note-emperor,fighter,blue_one,source,
article-note-emperor-fighter-esty_griffon-source,note-emperor,fighter,esty_griffon,source,
article-note-emperor-fighter-ice_tron-source,note-emperor,fighter,ice_tron,source,
article-note-emperor-fighter-misa_will_joe-source,note-emperor,fighter,misa_will_joe,source,
article-note-emperor-fighter-colt_apro-source,note-emperor,fighter,colt_apro,source,
article-note-emperor-fighter-marco_fraser-source,note-emperor,fighter,marco_fraser,source,
article-note-emperor-fighter-yuna_gana-source,note-emperor,fighter,yuna_gana,source,
article-note-mh-fighter-assassin-source,note-mh,fighter,assassin,source,
article-note-mh-fighter-lander_devil-source,note-mh,fighter,lander_devil,source,
article-note-mh-fighter-tail_junk-source,note-mh,fighter,tail_junk,source,
article-note-mh-fighter-gitamin_aaron-source,note-mh,fighter,gitamin_aaron,source,
article-note-mh-fighter-psych_armor-source,note-mh,fighter,psych_armor,source,
article-note-target-fighter-semioka-source,note-target,fighter,semioka,source,
article-note-target-fighter-boomer-source,note-target,fighter,boomer,source,
article-note-target-fighter-rouged_starry-source,note-target,fighter,rouged_starry,source,
article-note-target-fighter-org-source,note-target,fighter,org,source,
article-note-target-fighter-muraki-source,note-target,fighter,muraki,source,
article-note-target-fighter-frahm_gran-source,note-target,fighter,frahm_gran,source,
article-note-target-fighter-royal-source,note-target,fighter,royal,source,
article-note-target-fighter-waku-source,note-target,fighter,waku,source,
article-note-target-fighter-shintaku-source,note-target,fighter,shintaku,source,
article-note-target-fighter-bottoms-source,note-target,fighter,bottoms,source,
article-note-target-fighter-kabei-source,note-target,fighter,kabei,source,
article-note-target-fighter-harris_orbick-source,note-target,fighter,harris_orbick,source,
article-note-target-fighter-kunisada-source,note-target,fighter,kunisada,source,
article-note-target-fighter-carl_sasokai-source,note-target,fighter,carl_sasokai,source,
article-note-target-fighter-jerel_hearts-source,note-target,fighter,jerel_hearts,source,
article-note-target-fighter-runmir_saber-source,note-target,fighter,runmir_saber,source,
article-note-target-fighter-turbo-source,note-target,fighter,turbo,source,
