video_id,platform,platform_video_id,url,title,original_title,channel_name,published_at,official_status,video_type,link_status,duplicate_group_id,duplicate_note,notes,source_article_ids
youtube_ephgtzg6nfs,youtube,epHGTzG6NFs,https://www.youtube.com/watch?v=epHGTzG6NFs,【ミハエル・ボタルニカvsオーロラデビル】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,【ミハエル・ボタルニカvsオーロラデビル】Full Fight！ターゲットNo.102 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:30,
youtube_aez1_3vh9dm,youtube,aez1-3vh9DM,https://www.youtube.com/watch?v=aez1-3vh9DM,【ライン・デュオvsジャニマード・トスパチ】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,【ライン・デュオvsジャニマード・トスパチ】Full Fight！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:21,
youtube_2ulafpwgt9q,youtube,2ULafpwGt9Q,https://www.youtube.com/watch?v=2ULafpwGt9Q,【きたむらvsつくりはら】（煽り映像付き）フルファイト！ターゲットNo.102 ライト級ワンマッチ,【きたむらvsつくりはら】（煽り映像付き）Full Fight！ターゲットNo.102 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=9:48,
youtube_a2gy9ardmwu,youtube,A2GY9ardMwU,https://www.youtube.com/watch?v=A2GY9ardMwU,【きんときvsザモン】フルファイト！ターゲットNo.103ミドル級ワンマッチ,【きんときvsザモン】Full Fight！ターゲットNo.103ミドル級ワンマッチ,NA,,official,full_fight,linked,,,yt-dlp channel export. duration=6:27,
youtube_kb_ww6hufqg,youtube,Kb-ww6HuFQg,https://www.youtube.com/watch?v=Kb-ww6HuFQg,【かぜのvsこだま】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,【かぜのvsこだま】Full Fight！ターゲットNo.102 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:43,
youtube_1meeptyfns,youtube,_1mEEptyfns,https://www.youtube.com/watch?v=_1mEEptyfns,【かべいvsフランク・ダクタ】フルファイト！ターゲットNo.103ミドル級ワンマッチ,【かべいvsフランク・ダクタ】Full Fight！ターゲットNo.103ミドル級ワンマッチ,NA,,official,full_fight,linked,,,yt-dlp channel export. duration=12:29,
youtube_5dmafndwhxg,youtube,5dmaFndwhXg,https://www.youtube.com/watch?v=5dmaFndwhXg,【ダートソンvsガネルソン・シャル・ワー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,【ダートソンvsガネルソン・シャル・ワー】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:46,
youtube_np5jzwchxi0,youtube,NP5jzWCHXI0,https://www.youtube.com/watch?v=NP5jzWCHXI0,【クロコップ荒木の実況付き】フルファイト！ザモンvsオーロラデビル　ターゲットNo.101 ミドル級ワンマッチ,【クロコップ荒木の実況付き】Full Fight！ザモンvsオーロラデビル　ターゲットNo.101 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:37,
youtube_0nt8ufrwimc,youtube,0nT8UfRwIMc,https://www.youtube.com/watch?v=0nT8UfRwIMc,【クロコップ荒木の実況付き】フルファイト！かぶとvsイベルト・キューミ　ターゲットNo.101 ライト級ワンマッチ,【クロコップ荒木の実況付き】Full Fight！かぶとvsイベルト・キューミ　ターゲットNo.101 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=15:56,
youtube_ttl61cvhxrw,youtube,TtL61cVhXrw,https://www.youtube.com/watch?v=TtL61cVhXrw,【クロコップ荒木の実況付き】フルファイト！かべいvsラミーロ・コート ターゲットNo.101 ミドル級ワンマッチ,【クロコップ荒木の実況付き】Full Fight！かべいvsラミーロ・コート ターゲットNo.101 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=13:13,
youtube_zetalrxjn68,youtube,zetalRXjn68,https://www.youtube.com/watch?v=zetalRXjn68,【クロノ・マリーケンvsライン・デュオ】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,【クロノ・マリーケンvsライン・デュオ】Full Fight！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:08,
youtube_lieo6s_renc,youtube,lieO6s-reNc,https://www.youtube.com/watch?v=lieO6s-reNc,【アトゥリうえはらvsエス・ガリオン】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,【アトゥリうえはらvsエス・ガリオン】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:45,
youtube_0vt0j0l9jja,youtube,0vt0J0l9JjA,https://www.youtube.com/watch?v=0vt0J0l9JjA,【アリベル・アリベラvsわしかが】フルファイト！ターゲットNo.103ミドル級ワンマッチ,【アリベル・アリベラvsわしかが】Full Fight！ターゲットNo.103ミドル級ワンマッチ,NA,,official,full_fight,linked,,,yt-dlp channel export. duration=4:54,
youtube_l0y4gy4llq0,youtube,l0y4gy4LLQ0,https://www.youtube.com/watch?v=l0y4gy4LLQ0,フルファイト！第７回MAXバウトライト級GP準決勝Ｂブロック ブルーワンvsダブド・ガブリシャン,Full Fight！第７回MAXバウトライト級GP準決勝Ｂブロック  ブルーワンvsダブド・ガブリシャン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:57,
youtube_h3la4h4lfck,youtube,h3La4H4lfCk,https://www.youtube.com/watch?v=h3La4H4lfCk,フルファイト！第７回 MAXバウトライト級GPＡブロック ランダーデビルvsイスカン・アステ,Full Fight！第７回 MAXバウトライト級GPＡブロック  ランダーデビルvsイスカン・アステ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=9:28,
youtube_surk9nnwoxi,youtube,suRk9nNwOxI,https://www.youtube.com/watch?v=suRk9nNwOxI,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第四試合　コルト・アプローvsフラーム・グラン,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第四試合　コルト・アプローvsフラーム・グラン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:04,
youtube_pvujuvxd4a4,youtube,PvuJUVXd4a4,https://www.youtube.com/watch?v=PvuJUVXd4a4,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第二試合　ブルーワンvsアイス・トロン,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第二試合　ブルーワンvsアイス・トロン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:11,
youtube_jdzqmwx4vg4,youtube,jDzqmwx4vG4,https://www.youtube.com/watch?v=jDzqmwx4vG4,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第三試合　わくvsゆめろう,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第三試合　わくvsゆめろう,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:52,
youtube_oynlvwudspu,youtube,OYnlVWUDsPU,https://www.youtube.com/watch?v=OYnlVWUDsPU,フルファイト！第６回 MAXバウトライト級トーナメント２回戦 第一試合　マルコ・フレイザーvsランダーデビル,Full Fight！第６回 MAXバウトライト級トーナメント２回戦 第一試合　マルコ・フレイザーvsランダーデビル,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:28,
youtube_z5lialvefc,youtube,-z5LiALVefc,https://www.youtube.com/watch?v=-z5LiALVefc,フルファイト！第６回 MAXバウトライト級トーナメント準決勝第一試合　ランダーデビルvsブルーワン（表記ミス→ランダーデビル34勝じゃなく24勝）,Full Fight！第６回 MAXバウトライト級トーナメント準決勝第一試合　ランダーデビルvsブルーワン（表記ミス→ランダーデビル34勝じゃなく24勝）,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:47,
youtube_xxhhyfb8kq,youtube,-xXhhyFB8KQ,https://www.youtube.com/watch?v=-xXhhyFB8KQ,フルファイト！第６回 MAXバウトライト級トーナメント準決勝第ニ試合　わくvsコルト・アプロー,Full Fight！第６回 MAXバウトライト級トーナメント準決勝第ニ試合　わくvsコルト・アプロー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:41,
youtube_41mou0pvo8w,youtube,41MoU0PvO8w,https://www.youtube.com/watch?v=41MoU0PvO8w,フルファイト！第６回 MAXバウトライト級トーナメント決勝　ブルーワンvsコルト・アプロー,Full Fight！第６回 MAXバウトライト級トーナメント決勝　ブルーワンvsコルト・アプロー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:08,
youtube_9hosl10mklo,youtube,9HosL10mklo,https://www.youtube.com/watch?v=9HosL10mklo,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　ランダーデビルvsローリングジュニア,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　ランダーデビルvsローリングジュニア,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:46,
youtube_b3mm_ebk_my,youtube,b3MM-eBK-MY,https://www.youtube.com/watch?v=b3MM-eBK-MY,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　ブルーワンvsきたむら,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　ブルーワンvsきたむら,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:50,
youtube_eis5offdwks,youtube,eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:39,
youtube_zp7rkliamr4,youtube,zp7RkLiamr4,https://www.youtube.com/watch?v=zp7RkLiamr4,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　バン・ベルソーザvsゆめろう,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　バン・ベルソーザvsゆめろう,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:30,
youtube_3k_jsttv5wi,youtube,3k_jStTv5WI,https://www.youtube.com/watch?v=3k_jStTv5WI,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　パットバミューダvsアイス・トロン,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　パットバミューダvsアイス・トロン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:23,
youtube_gerbahnq_po,youtube,geRbaHNQ_po,https://www.youtube.com/watch?v=geRbaHNQ_po,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　ジョン・バレーvsわく,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　ジョン・バレーvsわく,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:59,
youtube_mzffdb97ygw,youtube,mzFFDB97yGw,https://www.youtube.com/watch?v=mzFFDB97yGw,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　コルト・アプローvsセンサー・ファッジ,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　コルト・アプローvsセンサー・ファッジ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:12,
youtube_lrsezu2mkwi,youtube,LrsEZU2MKWI,https://www.youtube.com/watch?v=LrsEZU2MKWI,フルファイト！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　さんごくvsマルコ・フレイザー,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック　さんごくvsマルコ・フレイザー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:30,
youtube_sxu4xadywj4,youtube,sXu4XadYWJ4,https://www.youtube.com/watch?v=sXu4XadYWJ4,フルファイト！第５回 MAXバウトミドル級トーナメント準決勝Ｂブロック　テール・ジャンクvsゼット,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ｂブロック　テール・ジャンクvsゼット,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:52,
youtube_pzlpry9qwaw,youtube,pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,フルファイト！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:07,
youtube_dhbctg1olfu,youtube,dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,フルファイト！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:58,
youtube_veyyj1akdtc,youtube,veyyj1akDTc,https://www.youtube.com/watch?v=veyyj1akDTc,フルファイト！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　テール・ジャンクvsルージュド・スターリー,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　テール・ジャンクvsルージュド・スターリー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:57,
youtube_szekaoaieb8,youtube,SzeKaOAiEb8,https://www.youtube.com/watch?v=SzeKaOAiEb8,フルファイト！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　ダイス・ヴォルケードvsミサ・ウィル・ジョー,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　ダイス・ヴォルケードvsミサ・ウィル・ジョー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:21,
youtube_zmcyei8g3mi,youtube,ZMcYEI8g3MI,https://www.youtube.com/watch?v=ZMcYEI8g3MI,フルファイト！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　さかえだvsクロノ・マリーケン,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　さかえだvsクロノ・マリーケン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:38,
youtube_vvxae1wlsxm,youtube,vvXAe1wlSxM,https://www.youtube.com/watch?v=vvXAe1wlSxM,フルファイト！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　かべいvsゼット,Full Fight！第５回 MAXバウトミドル級トーナメント二回戦Ａブロック　かべいvsゼット,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:25,
youtube_w882wsm09lc,youtube,w882wsM09Lc,https://www.youtube.com/watch?v=w882wsM09Lc,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　トルー・パルドレスvsダイス・ヴォルケード,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　トルー・パルドレスvsダイス・ヴォルケード,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:50,
youtube_udtntbd9neu,youtube,uDtNtBD9NEU,https://www.youtube.com/watch?v=uDtNtBD9NEU,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　テール・ジャンクvsらんちゃーすがや,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　テール・ジャンクvsらんちゃーすがや,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:31,
youtube_4a_ucjfzwra,youtube,4A-ucJFzWrA,https://www.youtube.com/watch?v=4A-ucJFzWrA,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　クロノ・マリーケンvsギタミン・アーロン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:41,
youtube_7rixgvx9na,youtube,-7rixgVx9nA,https://www.youtube.com/watch?v=-7rixgVx9nA,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　さかえだvsミハエル・ボタルニカ,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ｂブロック　さかえだvsミハエル・ボタルニカ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:38,
youtube_mnp9fbyafra,youtube,mNP9FbyAFrA,https://www.youtube.com/watch?v=mNP9FbyAFrA,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　ルージュド・スターリーvsシガー・ユーナイム,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　ルージュド・スターリーvsシガー・ユーナイム,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:41,
youtube_voqcotsamwi,youtube,vOqCOtsAmWI,https://www.youtube.com/watch?v=vOqCOtsAmWI,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　ミサ・ウィル・ジョーvsヘル・ラッサー,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　ミサ・ウィル・ジョーvsヘル・ラッサー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:31,
youtube_fynnomuod1i,youtube,fyNnoMuod1I,https://www.youtube.com/watch?v=fyNnoMuod1I,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:50,
youtube_lj_cbs1xmiq,youtube,LJ_Cbs1xmiQ,https://www.youtube.com/watch?v=LJ_Cbs1xmiQ,フルファイト！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　おとさわvsゼット,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　おとさわvsゼット,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=18:09,
youtube_irt8ikcjj4i,youtube,IrT8IKCjj4I,https://www.youtube.com/watch?v=IrT8IKCjj4I,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック ダブド・ガブリシャンvsローリングジュニア,Full Fight！第7回 MAXバウトライト級トーナメント二回戦Bブロック ダブド・ガブリシャンvsローリングジュニア,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:02,
youtube_ysyzts9p7uo,youtube,YsyzTs9p7uo,https://www.youtube.com/watch?v=YsyzTs9p7uo,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック コルト・アプローvsブルーワン,Full Fight！第7回 MAXバウトライト級トーナメント二回戦Bブロック コルト・アプローvsブルーワン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:05,
youtube_mzsxwh_pvtq,youtube,MZsxwh-pvtQ,https://www.youtube.com/watch?v=MZsxwh-pvtQ,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック イスカン・アステvsマルコ・フレイザー,Full Fight！第7回 MAXバウトライト級トーナメント二回戦Aブロック イスカン・アステvsマルコ・フレイザー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:38,
youtube_x1t1w3rqpb0,youtube,x1T1w3RqPb0,https://www.youtube.com/watch?v=x1T1w3RqPb0,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック つくりはらvsランダーデビル,Full Fight！第7回 MAXバウトライト級トーナメント二回戦Aブロック つくりはらvsランダーデビル,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=13:50,
youtube_6cc4iyh_ejy,youtube,6Cc4iYH_EJY,https://www.youtube.com/watch?v=6Cc4iYH_EJY,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:27,
youtube_u8b1_0fnkx8,youtube,U8B1-0FnKx8,https://www.youtube.com/watch?v=U8B1-0FnKx8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック わくvsローリングジュニア,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック わくvsローリングジュニア,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:48,
youtube_us8ne3rhqsq,youtube,uS8NE3rHQsQ,https://www.youtube.com/watch?v=uS8NE3rHQsQ,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック さんごくvsダブド・ガブリシャン,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック さんごくvsダブド・ガブリシャン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:03,
youtube_gj_hwkw33s,youtube,gJ__hwkw33s,https://www.youtube.com/watch?v=gJ__hwkw33s,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック イスカン・アステvsきたむら,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック  イスカン・アステvsきたむら,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=16:38,
youtube_4bnoht7mgww,youtube,4bNohT7mgWw,https://www.youtube.com/watch?v=4bNohT7mgWw,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:50,
youtube_dkhrnaaksho,youtube,DkhrnaakSHo,https://www.youtube.com/watch?v=DkhrnaakSHo,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック コルト・アプローvsだいな,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック コルト・アプローvsだいな,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:57,
youtube_hmig9qnqcp8,youtube,Hmig9QNqcP8,https://www.youtube.com/watch?v=Hmig9QNqcP8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック つくりはらvsステシエン・チェット,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック つくりはらvsステシエン・チェット,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:22,
youtube_23ui9dcnmle,youtube,23ui9dCnMlE,https://www.youtube.com/watch?v=23ui9dCnMlE,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック くわしおvsブルーワン,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Aブロック くわしおvsブルーワン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:49,
youtube_lk45sjahdk0,youtube,LK45sJahdK0,https://www.youtube.com/watch?v=LK45sJahdK0,フルファイト！第7回 MAXバウトライト級GP決勝　ランダーデビルvsブルーワン,Full Fight！第7回 MAXバウトライト級GP決勝　ランダーデビルvsブルーワン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:34,
youtube_eqlubfqon_q,youtube,EqlubfqON-Q,https://www.youtube.com/watch?v=EqlubfqON-Q,フルファイト！ヴァン・ブルックスvsダイス・ヴォルケード エンペラーNo.110 ミドル級ワンマッチ,Full Fight！ヴァン・ブルックスvsダイス・ヴォルケード エンペラーNo.110 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:16,
youtube_ckhfjmv2gfe,youtube,cKhfJMv2GFE,https://www.youtube.com/watch?v=cKhfJMv2GFE,フルファイト！ヴァン・ブルックスvsアトゥリうえはら エンペラーNo.114 ミドル級ワンマッチ,Full Fight！ヴァン・ブルックスvsアトゥリうえはら エンペラーNo.114 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:16,
youtube_jfai2e7nwcw,youtube,jfaI2E7nwCw,https://www.youtube.com/watch?v=jfaI2E7nwCw,フルファイト！ワインセルvsハリス・オルビック ターゲットNo.88 ライト級ワンマッチ,Full Fight！ワインセルvsハリス・オルビック ターゲットNo.88 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:29,
youtube_m3upkoczyo4,youtube,M3uPKocZYO4,https://www.youtube.com/watch?v=M3uPKocZYO4,フルファイト！ワインセルvsセンサー・ファッジ　No.95 ライト級ワンマッチ,Full Fight！ワインセルvsセンサー・ファッジ　No.95 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:01,
youtube_14fzpah41t0,youtube,14fZPAh41t0,https://www.youtube.com/watch?v=14fZPAh41t0,フルファイト！ワインセルvsイベルト・キューミ ターゲットNo.93 ライト級ワンマッチ,Full Fight！ワインセルvsイベルト・キューミ ターゲットNo.93 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:14,
youtube_cnizik34mxe,youtube,CNIZIk34mxE,https://www.youtube.com/watch?v=CNIZIk34mxE,フルファイト！ワインセルvsだいな ターゲットNo.100 ライト級ワンマッチ,Full Fight！ワインセルvsだいな ターゲットNo.100 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:33,
youtube_13ob38c7t_8,youtube,13OB38c7T_8,https://www.youtube.com/watch?v=13OB38c7T_8,フルファイト！ワインセルvsきょうない ターゲットNo.98 ライト級ワンマッチ,Full Fight！ワインセルvsきょうない ターゲットNo.98 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:33,
youtube_ohxh8yuitfy,youtube,ohXh8YUITFY,https://www.youtube.com/watch?v=ohXh8YUITFY,フルファイト！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,Full Fight！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:03,
youtube_e0it_vkslzc,youtube,E0It_VKSlZc,https://www.youtube.com/watch?v=E0It_VKSlZc,フルファイト！ローリングジュニアvsダブド・ガブリシャン マウンテン・ヒーローズNo.33 ライト級ワンマッチ,Full Fight！ローリングジュニアvsダブド・ガブリシャン マウンテン・ヒーローズNo.33 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:31,
youtube_kb7j3t8t8zs,youtube,Kb7j3t8T8Zs,https://www.youtube.com/watch?v=Kb7j3t8T8Zs,フルファイト！ロコール・アラニンvsチャールス・ブランディン エンペラーNo.111 ミドル級ワンマッチ,Full Fight！ロコール・アラニンvsチャールス・ブランディン エンペラーNo.111 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:25,
youtube_sttxjk1ugrg,youtube,StTXjk1ugrg,https://www.youtube.com/watch?v=StTXjk1ugrg,フルファイト！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,Full Fight！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:20,
youtube_qf4ikb9ib_c,youtube,qF4ikb9ib_c,https://www.youtube.com/watch?v=qF4ikb9ib_c,フルファイト！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,Full Fight！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:19,
youtube_isftownyj1u,youtube,IsftOwNYj1U,https://www.youtube.com/watch?v=IsftOwNYj1U,フルファイト！ルージュド・スターリーvsアマルド・ビュエーラ エンペラーNo.118 ミドル級ワンマッチ,Full Fight！ルージュド・スターリーvsアマルド・ビュエーラ エンペラーNo.118 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=18:23,
