candidate_id,bout_id,event_id,event_name,matchup,fighter_a,fighter_b,source_id,source_type,source_ref_id,source_title,source_url,match_reason,line_numbers,mention_types,matched_texts,confidence,notes
bout-source-0269,emperor-118-isftownyj1u,emperor-118,エンペラーNo.118,ルージュド・スターリー vs アマルド・ビュエーラ,ルージュド・スターリー,アマルド・ビュエーラ,note:note-n1ef5797085bc,note_article,note-n1ef5797085bc,エンペラーNo.118対戦カード,https://note.com/xyz1090/n/n1ef5797085bc,fighter_pair,1 | 5 | 9,matchup:3,エンペラーNo.118対戦カード｜アラカク通信のーと | エンペラーNo.118対戦カード | エンペラーNo.118 対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0270,emperor-118-isftownyj1u,emperor-118,エンペラーNo.118,ルージュド・スターリー vs アマルド・ビュエーラ,ルージュド・スターリー,アマルド・ビュエーラ,note:note-nced343dbb736,note_article,note-nced343dbb736,エンペラーNo.118試合結果,https://note.com/xyz1090/n/nced343dbb736,fighter_pair,1 | 5 | 9 | 14,event:3 | result:1,エンペラーNo.118試合結果｜アラカク通信のーと | エンペラーNo.118試合結果 | エンペラーNo.118 試合結果 | （3R終了 判定3-0）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0271,emperor-118-isftownyj1u,emperor-118,エンペラーNo.118,ルージュド・スターリー vs アマルド・ビュエーラ,ルージュド・スターリー,アマルド・ビュエーラ,youtube_description:youtube_bvtj1lsfwz4,youtube_description,youtube_bvtj1lsfwz4,【煽りVのみ】エンペラーNo.118 ミドル級ワンマッチ　ルージュド・スターリーvsアマルド・ビュエーラ,https://www.youtube.com/watch?v=BVtJ1Lsfwz4,fighter_pair,1,matchup:1,🟣エンペラーNo.118 対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0272,emperor-118-isftownyj1u,emperor-118,エンペラーNo.118,ルージュド・スターリー vs アマルド・ビュエーラ,ルージュド・スターリー,アマルド・ビュエーラ,youtube_description:youtube_isftownyj1u,youtube_description,youtube_isftownyj1u,フルファイト！ルージュド・スターリーvsアマルド・ビュエーラ エンペラーNo.118 ミドル級ワンマッチ,https://www.youtube.com/watch?v=IsftOwNYj1U,linked_video_description,1,matchup:1,🟣エンペラーNo.118 対戦カード,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0273,emperor-118-isftownyj1u,emperor-118,エンペラーNo.118,ルージュド・スターリー vs アマルド・ビュエーラ,ルージュド・スターリー,アマルド・ビュエーラ,youtube_description:youtube_ww0wyhqq9_u,youtube_description,youtube_ww0wyhqq9_u,2025.7.24 21時からエンペラーNo.118試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,https://www.youtube.com/watch?v=ww0WYHqQ9_U,fighter_pair,1 | 38 | 44 | 45 | 46 | 47 | 48 | 49,event:3 | matchup:1 | youtube_url:4,🟣エンペラーNo.118 対戦カード！ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0274,mh-30-4d8cgcsgpki,mh-30,マウンテン・ヒーローズNo.30,ランダーデビル vs さんごく,ランダーデビル,さんごく,note:note-n140f32db6ddd,note_article,note-n140f32db6ddd,マウンテン・ヒーローズNo.30対戦カード,https://note.com/xyz1090/n/n140f32db6ddd,fighter_pair,1 | 5 | 9 | 10,matchup:3 | result:1,マウンテン・ヒーローズNo.30対戦カード｜アラカク通信のーと | マウンテン・ヒーローズNo.30対戦カード | ☆ライト級タイトルマッチ,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0275,mh-30-4d8cgcsgpki,mh-30,マウンテン・ヒーローズNo.30,ランダーデビル vs さんごく,ランダーデビル,さんごく,note:note-n3b4b0b6ed3c8,note_article,note-n3b4b0b6ed3c8,マウンテン・ヒーローズNo.30試合結果,https://note.com/xyz1090/n/n3b4b0b6ed3c8,fighter_pair,1 | 5 | 9 | 10 | 11 | 19 | 24 | 29 | 34,event:3 | result:6,マウンテン・ヒーローズNo.30試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.30試合結果 | ☆ライト級タイトルマッチ | ○ランダーデビル【25勝5敗】防衛② | （1R2分05秒KO 膝蹴り）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0276,mh-30-4d8cgcsgpki,mh-30,マウンテン・ヒーローズNo.30,ランダーデビル vs さんごく,ランダーデビル,さんごく,youtube_description:youtube_4d8cgcsgpki,youtube_description,youtube_4d8cgcsgpki,フルファイト！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,https://www.youtube.com/watch?v=4D8cgCSgpkI,linked_video_description,1 | 2,event:1 | result:1,マウンテン・ヒーローズNo.30 | ☆ライト級タイトルマッチ,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0277,mh-27-dpfnqvami3s,mh-27,マウンテン・ヒーローズNo.27,ライン・デュオ vs テール・ジャンク,ライン・デュオ,テール・ジャンク,note:note-n92c7ab623e16,note_article,note-n92c7ab623e16,マウンテン・ヒーローズNo.27試合結果,https://note.com/xyz1090/n/n92c7ab623e16,fighter_pair,1 | 5 | 9 | 14 | 17 | 23,event:2 | result:4,マウンテン・ヒーローズNo.27試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.27試合結果 | ☆ミドル級ワンマッチ（ノンタイトル） | （3R終了 判定3-0） | （1R0分39秒TKO 飛び膝蹴り→パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0278,mh-27-dpfnqvami3s,mh-27,マウンテン・ヒーローズNo.27,ライン・デュオ vs テール・ジャンク,ライン・デュオ,テール・ジャンク,note:note-nf1567c13c0cc,note_article,note-nf1567c13c0cc,マウンテン・ヒーローズNo.27,https://note.com/xyz1090/n/nf1567c13c0cc,fighter_pair,1 | 5 | 8 | 9,event:2 | matchup:1 | result:1,マウンテン・ヒーローズNo.27｜アラカク通信のーと | マウンテン・ヒーローズNo.27 | M・H No.27対戦カード | ☆ミドル級ワンマッチ（ノンタイトル）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0279,mh-27-dpfnqvami3s,mh-27,マウンテン・ヒーローズNo.27,ライン・デュオ vs テール・ジャンク,ライン・デュオ,テール・ジャンク,youtube_description:youtube_dpfnqvami3s,youtube_description,youtube_dpfnqvami3s,フルファイト！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,https://www.youtube.com/watch?v=dPfNqvami3s,linked_video_description,1 | 2 | 14 | 20 | 22,event:1 | note_url:1 | result:1 | youtube_url:2,マウンテン・ヒーローズNo.27第五試合 | ☆ミドル級ワンマッチ（ノンタイトル） | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0280,mh-27-ixbizmwgzn4,mh-27,マウンテン・ヒーローズNo.27,ヨルセン・バクダリア vs さんごく,ヨルセン・バクダリア,さんごく,youtube_description:youtube_ixbizmwgzn4,youtube_description,youtube_ixbizmwgzn4,フルファイト！ヨルセン・バクダリアvsさんごく マウンテン・ヒーローズNo.27 ライト級ワンマッチ,https://www.youtube.com/watch?v=IXbiZmWGZN4,linked_video_description,1 | 14 | 20 | 22,event:1 | note_url:1 | youtube_url:2,マウンテン・ヒーローズNo.27第一試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0281,mh-30-gyn9fbpcwsq,mh-30,マウンテン・ヒーローズNo.30,ムラト・クツワ vs ダブド・ガブリシャン,ムラト・クツワ,ダブド・ガブリシャン,note:note-n3b4b0b6ed3c8,note_article,note-n3b4b0b6ed3c8,マウンテン・ヒーローズNo.30試合結果,https://note.com/xyz1090/n/n3b4b0b6ed3c8,fighter_pair,1 | 5 | 9 | 10 | 11 | 19 | 24 | 29 | 34,event:3 | result:6,マウンテン・ヒーローズNo.30試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.30試合結果 | ☆ライト級タイトルマッチ | ○ランダーデビル【25勝5敗】防衛② | （1R2分05秒KO 膝蹴り）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0282,mh-30-gyn9fbpcwsq,mh-30,マウンテン・ヒーローズNo.30,ムラト・クツワ vs ダブド・ガブリシャン,ムラト・クツワ,ダブド・ガブリシャン,youtube_description:youtube_gyn9fbpcwsq,youtube_description,youtube_gyn9fbpcwsq,フルファイト！ムラト・クツワvsダブド・ガブリシャン マウンテン・ヒーローズNo.30 ライト級ワンマッチ,https://www.youtube.com/watch?v=gYn9fBPCWSQ,linked_video_description,1,event:1,マウンテン・ヒーローズNo.30,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0283,mh-30-gyn9fbpcwsq,mh-30,マウンテン・ヒーローズNo.30,ムラト・クツワ vs ダブド・ガブリシャン,ムラト・クツワ,ダブド・ガブリシャン,youtube_description:youtube_jzzlbf7zqqu,youtube_description,youtube_jzzlbf7zqqu,マウンテン・ヒーローズNo.30の見どころ！！【概要欄を見ながらどうぞ】,https://www.youtube.com/watch?v=JzzLBF7ZqQU,fighter_pair,1 | 32 | 33,matchup:1 | result:1 | youtube_url:1,マウンテン・ヒーローズNo.30対戦カード！ | https://youtu.be/_EaoVcuIsVg?si=qiHT3epSFuwJ-HZ0 | ☆ライト級タイトルマッチ,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0284,mh-29-drke4kjgmuu,mh-29,マウンテン・ヒーローズNo.29,ムラト・クツワ vs ジョン・バレー,ムラト・クツワ,ジョン・バレー,note:note-n930df063ece1,note_article,note-n930df063ece1,マウンテン・ヒーローズNo.29試合結果,https://note.com/xyz1090/n/n930df063ece1,fighter_pair,1 | 5 | 9 | 19 | 24 | 29 | 34,event:3 | result:4,マウンテン・ヒーローズNo.29試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.29試合結果 | （1R1分32秒KO 右フック） | （1R2分31秒TKO 左フック→パウンド®️） | （1R3分21秒TKO パウンド®️）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0285,mh-29-drke4kjgmuu,mh-29,マウンテン・ヒーローズNo.29,ムラト・クツワ vs ジョン・バレー,ムラト・クツワ,ジョン・バレー,youtube_description:youtube_drke4kjgmuu,youtube_description,youtube_drke4kjgmuu,フルファイト！ムラト・クツワvsジョン・バレー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,https://www.youtube.com/watch?v=dRkE4kjgmUU,linked_video_description,1,event:1,マウンテン・ヒーローズNo.29,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0286,mh-29-drke4kjgmuu,mh-29,マウンテン・ヒーローズNo.29,ムラト・クツワ vs ジョン・バレー,ムラト・クツワ,ジョン・バレー,youtube_description:youtube_jijmeqchrw4,youtube_description,youtube_jijmeqchrw4,マウンテン・ヒーローズNo.29の見どころ！！【絶対概要欄見てね】,https://www.youtube.com/watch?v=JIjmEqcHrw4,fighter_pair,3,matchup:1,マウンテン・ヒーローズNo.29対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0287,mh-35-wtgb_0m60sk,mh-35,マウンテン・ヒーローズNo.35,ムラト・クツワ vs かわかみ,ムラト・クツワ,かわかみ,note:note-nbc890e143fa9,note_article,note-nbc890e143fa9,マウンテン・ヒーローズNo.35試合結果,https://note.com/xyz1090/n/nbc890e143fa9,fighter_pair,1 | 5 | 9 | 24,event:3 | result:1,マウンテン・ヒーローズNo.35試合結果｜アラカク通信のーと | マウンテン・ヒーローズNo.35試合結果 | マウンテン・ヒーローズNo.35 | （3R終了 判定2-1）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0288,mh-35-wtgb_0m60sk,mh-35,マウンテン・ヒーローズNo.35,ムラト・クツワ vs かわかみ,ムラト・クツワ,かわかみ,youtube_description:youtube_wtgb_0m60sk,youtube_description,youtube_wtgb_0m60sk,フルファイト！ムラト・クツワvsかわかみ マウンテン・ヒーローズNo.35 ライト級ワンマッチ,https://www.youtube.com/watch?v=WTGb-0m60Sk,linked_video_description,1,event:1,マウンテン・ヒーローズNo.35,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0289,target-87-aczznfws9eg,target-87,ターゲットNo.87,ミハエル・ボタルニカ vs ビル・ジャガー,ミハエル・ボタルニカ,ビル・ジャガー,youtube_description:youtube_aczznfws9eg,youtube_description,youtube_aczznfws9eg,フルファイト！ミハエル・ボタルニカvsビル・ジャガー ターゲットNo.87 ミドル級ワンマッチ,https://www.youtube.com/watch?v=aCZznFWS9eg,linked_video_description,13 | 19 | 21,note_url:1 | youtube_url:2,https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0290,emperor-115-qwxsvgtscqe,emperor-115,エンペラーNo.115,マルコ・フレイザー vs ブルーワン,マルコ・フレイザー,ブルーワン,note:note-n25252920d028,note_article,note-n25252920d028,エンペラーNo.115試合結果,https://note.com/xyz1090/n/n25252920d028,fighter_pair,1 | 5 | 9 | 10 | 14 | 35,event:3 | result:3,エンペラーNo.115試合結果｜アラカク通信のーと | エンペラーNo.115試合結果 | エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | （3R2分40秒KO 左ハイキック）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0291,emperor-115-qwxsvgtscqe,emperor-115,エンペラーNo.115,マルコ・フレイザー vs ブルーワン,マルコ・フレイザー,ブルーワン,note:note-nf311a5b3c239,note_article,note-nf311a5b3c239,エンペラーNo.115対戦カード,https://note.com/xyz1090/n/nf311a5b3c239,fighter_pair,1 | 5 | 9 | 10 | 13 | 20,event:1 | matchup:3 | result:2,エンペラーNo.115対戦カード｜アラカク通信のーと | エンペラーNo.115対戦カード | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛① | ・第6回MAXバウトライト級GP準優勝,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0292,emperor-115-qwxsvgtscqe,emperor-115,エンペラーNo.115,マルコ・フレイザー vs ブルーワン,マルコ・フレイザー,ブルーワン,youtube_description:youtube_54kwdqyjoa8,youtube_description,youtube_54kwdqyjoa8,【煽り映像】マルコ・フレイザーvsブルーワン,https://www.youtube.com/watch?v=54kwDQYjOA8,fighter_pair,2 | 3 | 4 | 7,event:1 | result:2 | youtube_url:1,https://youtu.be/qwxSvGTScqE?si=vkcLF-XuYH6NpSOA | エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛①,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0293,emperor-115-qwxsvgtscqe,emperor-115,エンペラーNo.115,マルコ・フレイザー vs ブルーワン,マルコ・フレイザー,ブルーワン,youtube_description:youtube_qwxsvgtscqe,youtube_description,youtube_qwxsvgtscqe,フルファイト！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,https://www.youtube.com/watch?v=qwxSvGTScqE,linked_video_description,1 | 2 | 5,event:1 | result:2,エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛①,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0294,emperor-115-qwxsvgtscqe,emperor-115,エンペラーNo.115,マルコ・フレイザー vs ブルーワン,マルコ・フレイザー,ブルーワン,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,２０２４アラカクベストバウトランキング！！,https://www.youtube.com/watch?v=s3nteOu2hx8,fighter_pair,2 | 5 | 7 | 8 | 11 | 13 | 17 | 19 | 23 | 25,event:3 | result:3 | youtube_url:13,①エンペラーNo.115ライト級タイトルマッチ | https://youtu.be/qwxSvGTScqE?si=wOuvP0_5HuX_rD1m | https://youtu.be/8Hb2EkQhMlw?si=FBeZnD4_vjEAmrVd | ②ターゲットNo.96ミドル級王座決定戦 | https://youtu.be/5zBvriy_62w?si=dvEwAF0Vir90D5en,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0295,emperor-116-v3usbpsmp_g,emperor-116,エンペラーNo.116,マルコ・フレイザー vs ブライン・ジャスター,マルコ・フレイザー,ブライン・ジャスター,note:note-n3f97c679c3d2,note_article,note-n3f97c679c3d2,エンペラーNo.116対戦カード,https://note.com/xyz1090/n/n3f97c679c3d2,fighter_pair,1 | 5 | 9,event:1 | matchup:2,エンペラーNo.116対戦カード｜アラカク通信のーと | エンペラーNo.116対戦カード | エンペラーNo.116,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0296,emperor-116-v3usbpsmp_g,emperor-116,エンペラーNo.116,マルコ・フレイザー vs ブライン・ジャスター,マルコ・フレイザー,ブライン・ジャスター,note:note-n729f0f7775b4,note_article,note-n729f0f7775b4,エンペラーNo.116試合結果,https://note.com/xyz1090/n/n729f0f7775b4,fighter_pair,1 | 5 | 9 | 14 | 19 | 24,event:3 | result:3,エンペラーNo.116試合結果｜アラカク通信のーと | エンペラーNo.116試合結果 | エンペラーNo.116 | （3R終了判定3-0） | （1R0分58秒KO バックからのパウンド連打）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0297,emperor-116-v3usbpsmp_g,emperor-116,エンペラーNo.116,マルコ・フレイザー vs ブライン・ジャスター,マルコ・フレイザー,ブライン・ジャスター,youtube_description:youtube_v3usbpsmp_g,youtube_description,youtube_v3usbpsmp_g,フルファイト！マルコ・フレイザーvsブライン・ジャスター エンペラーNo.116 ライト級ワンマッチ,https://www.youtube.com/watch?v=V3USbpsMP-g,linked_video_description,1,event:1,エンペラーNo.116,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0298,emperor-117-vpw0enyucay,emperor-117,エンペラーNo.117,マルコ・フレイザー vs パット・バミューダ,マルコ・フレイザー,パット・バミューダ,youtube_description:youtube_vpw0enyucay,youtube_description,youtube_vpw0enyucay,フルファイト！マルコ・フレイザーvsパット・バミューダ エンペラーNo.117 ライト級ワンマッチ,https://www.youtube.com/watch?v=VPw0enyucAY,linked_video_description,1,event:1,エンペラーNo.117,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0299,emperor-118-kgszncicwxi,emperor-118,エンペラーNo.118,マルコ・フレイザー vs ステシエン・チェット,マルコ・フレイザー,ステシエン・チェット,note:note-nced343dbb736,note_article,note-nced343dbb736,エンペラーNo.118試合結果,https://note.com/xyz1090/n/nced343dbb736,fighter_pair,1 | 5 | 9 | 14,event:3 | result:1,エンペラーNo.118試合結果｜アラカク通信のーと | エンペラーNo.118試合結果 | エンペラーNo.118 試合結果 | （3R終了 判定3-0）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0300,emperor-118-kgszncicwxi,emperor-118,エンペラーNo.118,マルコ・フレイザー vs ステシエン・チェット,マルコ・フレイザー,ステシエン・チェット,youtube_description:youtube_kgszncicwxi,youtube_description,youtube_kgszncicwxi,フルファイト！マルコ・フレイザーvsステシエン・チェット エンペラーNo.118 ライト級ワンマッチ,https://www.youtube.com/watch?v=kgSznCiCwxI,linked_video_description,1,matchup:1,🟣エンペラーNo.118 対戦カード,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0301,emperor-109-xi7nktkis9a,emperor-109,エンペラーNo.109,ポン・レイゼ vs ゆめろう,ポン・レイゼ,ゆめろう,youtube_description:youtube_xi7nktkis9a,youtube_description,youtube_xi7nktkis9a,フルファイト！ポン・レイゼvsゆめろう エンペラーNo.109 ライト級ワンマッチ,https://www.youtube.com/watch?v=xi7nkTkIs9A,linked_video_description,1 | 12 | 18 | 20,event:1 | note_url:1 | youtube_url:2,エンペラーNo.109 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0302,mh-29-7su1lyzlexi,mh-29,マウンテン・ヒーローズNo.29,ヘル・ラッサー vs テール・ジャンク,ヘル・ラッサー,テール・ジャンク,youtube_description:youtube_7su1lyzlexi,youtube_description,youtube_7su1lyzlexi,フルファイト！ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29特別試合 ミドル級タイトルマッチ,https://www.youtube.com/watch?v=7SU1LYzlExI,linked_video_description,1 | 4 | 5 | 7,event:2 | result:2,マウンテン・ヒーローズNo.29特別試合 | ⑥メジャー戦績⑦タイトル | ☆ミドル級タイトルマッチ | ①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者 第2回、第3回、第5回MAXバウトミドル級トーナメント優勝,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0303,mh-29-7su1lyzlexi,mh-29,マウンテン・ヒーローズNo.29,ヘル・ラッサー vs テール・ジャンク,ヘル・ラッサー,テール・ジャンク,youtube_description:youtube_qfiwnhcogvu,youtube_description,youtube_qfiwnhcogvu,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,https://www.youtube.com/watch?v=qFIWnhcOgVU,fighter_pair,2 | 5 | 6 | 8,event:2 | result:2,マウンテン・ヒーローズNo.29特別試合 | ⑥メジャー戦績⑦タイトル | ☆ミドル級タイトルマッチ | ①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者 第2回、第3回、第5回MAXバウトミドル級トーナメント優勝,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0304,emperor-110-yrhdgy_73de,emperor-110,エンペラーNo.110,ブレード・アロー vs パリド・アーディン,ブレード・アロー,パリド・アーディン,note:note-n2ecf288742b3,note_article,note-n2ecf288742b3,エンペラーNo.110 試合結果,https://note.com/xyz1090/n/n2ecf288742b3,fighter_pair,1 | 5 | 8 | 17 | 20 | 23,event:3 | result:3,エンペラーNo.110 試合結果｜アラカク通信のーと | エンペラーNo.110 試合結果 | （1R1分22秒KO 右フック） | （3R3分06秒TKO タオル投入） | （1R2分10秒TKO パウンド®️）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0305,emperor-110-yrhdgy_73de,emperor-110,エンペラーNo.110,ブレード・アロー vs パリド・アーディン,ブレード・アロー,パリド・アーディン,note:note-n7ac855e720de,note_article,note-n7ac855e720de,エンペラーNo.110対戦カード決定,https://note.com/xyz1090/n/n7ac855e720de,fighter_pair,1 | 5 | 9,matchup:3,エンペラーNo.110対戦カード決定｜アラカク通信のーと | エンペラーNo.110対戦カード決定 | エンペラーNo.110対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0306,emperor-110-yrhdgy_73de,emperor-110,エンペラーNo.110,ブレード・アロー vs パリド・アーディン,ブレード・アロー,パリド・アーディン,youtube_description:youtube_bzjeda8zhbm,youtube_description,youtube_bzjeda8zhbm,エンペラーNo.110の見どころ,https://www.youtube.com/watch?v=bzjeDA8zHBM,fighter_pair,1 | 46 | 52 | 54,matchup:1 | note_url:1 | youtube_url:2,🟦エンペラーNo.110対戦カード | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0307,emperor-110-yrhdgy_73de,emperor-110,エンペラーNo.110,ブレード・アロー vs パリド・アーディン,ブレード・アロー,パリド・アーディン,youtube_description:youtube_yrhdgy_73de,youtube_description,youtube_yrhdgy_73de,フルファイト！ブレード・アローvsパリド・アーディン エンペラーNo.110 ミドル級ワンマッチ,https://www.youtube.com/watch?v=yRhdgY_73dE,linked_video_description,1 | 17 | 23 | 25,event:1 | note_url:1 | youtube_url:2,エンペラーNo.110第二試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0308,emperor-111-xyil3ugc6bq,emperor-111,エンペラーNo.111,ブレード・アロー vs ダイス・ヴォルケード,ブレード・アロー,ダイス・ヴォルケード,youtube_description:youtube_xyil3ugc6bq,youtube_description,youtube_xyil3ugc6bq,フルファイト！ブレード・アローvsダイス・ヴォルケード エンペラーNo.111 ミドル級ワンマッチ,https://www.youtube.com/watch?v=XYIL3UGC6BQ,linked_video_description,1,event:1,エンペラーNo.111,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0309,target-100-ldhxdwyhrdi,target-100,ターゲットNo.100,フラーム・グラン vs レーサー・ガルシア,フラーム・グラン,レーサー・ガルシア,youtube_description:youtube_ldhxdwyhrdi,youtube_description,youtube_ldhxdwyhrdi,フルファイト！フラーム・グランvsレーサー・ガルシア ターゲットNo.100 ライト級ワンマッチ,https://www.youtube.com/watch?v=lDhxdWyhRDI,linked_video_description,9 | 11,event:1 | youtube_url:1,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | ターゲットNo.100,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0310,target-93-fmozl8mbbds,target-93,ターゲットNo.93,フラーム・グラン vs スマット・ターウィ,フラーム・グラン,スマット・ターウィ,youtube_description:youtube_fmozl8mbbds,youtube_description,youtube_fmozl8mbbds,フルファイト！フラーム・グランvsスマット・ターウィ ターゲットNo.93 ライト級ワンマッチ,https://www.youtube.com/watch?v=fmozl8mbbds,linked_video_description,1,event:1,ターゲットNo.93,high,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0311,target-98-pj937dfydti,target-98,ターゲットNo.98,フラーム・グラン vs だいな,フラーム・グラン,だいな,note:note-n54e46a159620,note_article,note-n54e46a159620,ターゲットNo.98対戦カード,https://note.com/xyz1090/n/n54e46a159620,fighter_pair,1 | 5 | 9,matchup:3,ターゲットNo.98対戦カード｜アラカク通信のーと | ターゲットNo.98対戦カード,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0312,target-98-pj937dfydti,target-98,ターゲットNo.98,フラーム・グラン vs だいな,フラーム・グラン,だいな,note:note-n9c40e3dc26df,note_article,note-n9c40e3dc26df,ターゲットNo.98試合結果,https://note.com/xyz1090/n/n9c40e3dc26df,fighter_pair,1 | 5 | 9 | 14 | 19,event:2 | matchup:1 | result:2,ターゲットNo.98試合結果｜アラカク通信のーと | ターゲットNo.98試合結果 | ターゲットNo.98対戦カード | （3R終了 判定2-1） | （2R2分08秒KO パウンド）,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0313,target-98-pj937dfydti,target-98,ターゲットNo.98,フラーム・グラン vs だいな,フラーム・グラン,だいな,youtube_description:youtube_bniqjtmfayw,youtube_description,youtube_bniqjtmfayw,【煽りＶ】フラーム・グランvsだいな ターゲットNo.98 ライト級ワンマッチ,https://www.youtube.com/watch?v=BniqJtmfAYw,fighter_pair,2,event:1,ターゲットNo.98,medium,Review-only source reference candidate for bout; not confirmed result data.
bout-source-0314,target-98-pj937dfydti,target-98,ターゲットNo.98,フラーム・グラン vs だいな,フラーム・グラン,だいな,youtube_description:youtube_pj937dfydti,youtube_description,youtube_pj937dfydti,フルファイト！フラーム・グランvsだいな ターゲットNo.98 ライト級ワンマッチ,https://www.youtube.com/watch?v=pj937DFyDtI,linked_video_description,1,event:1,ターゲットNo.98,high,Review-only source reference candidate for bout; not confirmed result data.
