candidate_id,event_id,event_name,source_id,source_type,source_ref_id,source_title,source_url,line_numbers,mention_types,matched_texts,confidence,notes
event-source-0102,max-bout-5-middleweight-tournament,第5回MAXバウトミドル級トーナメント,youtube_description:youtube_poxcdgnhpgk,youtube_description,youtube_poxcdgnhpgk,第5回MAXバウトミドル級トーナメント出場者（詳しい選手情報は動画概要欄で）,https://www.youtube.com/watch?v=pOxcDgnhPgk,1 | 5 | 9 | 12 | 19 | 31 | 38 | 92 | 108,event:7 | result:2,第５回MAXバウトミドル級トーナメント16 | ⑨タイトル⑩戦いたい相手 | ⑥メジャー戦績【10勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目 | 第4回MAXバウトミドル級トーナメント優勝 | 第2回、第3回MAXバウトミドル級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0103,max-bout-5-middleweight-tournament,第5回MAXバウトミドル級トーナメント,youtube_description:youtube_prn6degpxui,youtube_description,youtube_prn6degpxui,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,https://www.youtube.com/watch?v=prn6DEGPxUI,1 | 5 | 25 | 28 | 53 | 61,event:5 | result:1,第５回MAXバウトミドル級トーナメント二回戦 | ⑨タイトル⑩戦いたい相手 | ⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目 | 第4回MAXバウトミドル級トーナメント優勝 | 第2回、第3回MAXバウトミドル級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0104,max-bout-5-middleweight-tournament,第5回MAXバウトミドル級トーナメント,youtube_description:youtube_qfiwnhcogvu,youtube_description,youtube_qfiwnhcogvu,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,https://www.youtube.com/watch?v=qFIWnhcOgVU,2 | 5 | 6 | 8,event:2 | result:2,マウンテン・ヒーローズNo.29特別試合 | ⑥メジャー戦績⑦タイトル | ☆ミドル級タイトルマッチ | ①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者 第2回、第3回、第5回MAXバウトミドル級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0105,max-bout-5-middleweight-tournament,第5回MAXバウトミドル級トーナメント,youtube_description:youtube_saeric9vhmi,youtube_description,youtube_saeric9vhmi,アラカクラジオ【粗塩】Vol.２　アラカクライブの告知とメジャー合同大会の話,https://www.youtube.com/watch?v=SaeRIC9vHMI,4 | 5 | 14,event:3,まによんpresentsアラカクライブ | 『第5回MAXバウトミドル級トーナメント2nd 抽選会』 | 皆さんお待ちかね！第5回MAXバウトミドル級トーナメント2nd 抽選会！！,medium,Review-only source reference candidate for event.
event-source-0106,max-bout-5-middleweight-tournament,第5回MAXバウトミドル級トーナメント,youtube_description:youtube_wzlhskwpiwo,youtube_description,youtube_wzlhskwpiwo,第5回MAXバウトミドル級トーナメント　ニ回戦　ダイジェスト,https://www.youtube.com/watch?v=wZlHskWpIwo,1 | 5 | 24 | 27 | 51 | 59,event:5 | result:1,第5回MAXバウトミドル級ＧＰベスト8 | ⑨タイトル⑩戦いたい相手 | ⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目 | 第4回MAXバウトミドル級トーナメント優勝 | 第2回、第3回MAXバウトミドル級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0107,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,note:note-n649d6e4ecaaa,note_article,note-n649d6e4ecaaa,第６回 MAXバウトライト級トーナメント一回戦　Ｂブロック,https://note.com/xyz1090/n/n649d6e4ecaaa,1 | 5 | 8 | 12 | 14 | 17,event:4 | matchup:1 | result:1,第６回 MAXバウトライト級トーナメント一回戦 Ｂブロック｜アラカク通信のーと | 第６回 MAXバウトライト級トーナメント一回戦 Ｂブロック | 🚨第6回MAXバウトライト級トーナメント出場選手 | ⑨タイトル | ①ランダーデビル ②［デビル軍の絶対的エース］,medium,Review-only source reference candidate for event.
event-source-0108,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,note:note-neffcc3305fb5,note_article,note-neffcc3305fb5,第６回 MAXバウトライト級トーナメント一回戦　Ａブロック,https://note.com/xyz1090/n/neffcc3305fb5,1 | 5 | 8 | 12 | 22,event:4 | result:1,第６回 MAXバウトライト級トーナメント一回戦 Ａブロック｜アラカク通信のーと | 第６回 MAXバウトライト級トーナメント一回戦 Ａブロック | 🚨 第6回MAXバウトライト級トーナメント出場選手 | ⑨タイトル | ⑨元エンペラーライト級王者、第1回3回MAXバウトライト級トーナメント優勝、第2回4回MAXバウトライト級トーナメント準優勝,medium,Review-only source reference candidate for event.
event-source-0109,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,youtube_description:youtube_n4zermrppse,youtube_description,youtube_n4zermrppse,第6回MAXバウトライト級トーナメント一回戦ダイジェスト,https://www.youtube.com/watch?v=n4zERmRpPsE,1 | 6 | 12 | 14,event:1 | note_url:1 | youtube_url:2,第６回MAXバウトライト級トーナメント一回戦全試合のダイジェストです！ | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,medium,Review-only source reference candidate for event.
event-source-0110,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,youtube_description:youtube_pwkcftx4lta,youtube_description,youtube_pwkcftx4lta,第6回MAXバウトライト級トーナメントニ回戦ダイジェスト（表記ミス→ランダーデビル23勝）,https://www.youtube.com/watch?v=pwkcFTX4lTA,1 | 8 | 14 | 16,event:1 | note_url:1 | youtube_url:2,第６回MAXバウトライト級トーナメント二回戦全試合のダイジェストです！ | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,medium,Review-only source reference candidate for event.
event-source-0111,max-bout-6-lightweight-tournament,第6回MAXバウトライト級トーナメント,youtube_description:youtube_ubjzulnpoae,youtube_description,youtube_ubjzulnpoae,第6回MAXバウトライト級トーナメントFINALダイジェスト【準決勝・決勝】,https://www.youtube.com/watch?v=UbJZUlNPoaE,1 | 6 | 12 | 14,event:1 | note_url:1 | youtube_url:2,第６回MAXバウトライト級トーナメント準決勝二試合と決勝のダイジェストです‼️ | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,medium,Review-only source reference candidate for event.
event-source-0112,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n2c83076aedb9,note_article,note-n2c83076aedb9,MAXバウトスペシャルワンマッチ大会No.2対戦カード,https://note.com/xyz1090/n/n2c83076aedb9,1 | 5 | 9 | 12 | 19 | 33 | 72,event:3 | matchup:3 | result:1,MAXバウトスペシャルワンマッチ大会No.2対戦カード｜アラカク通信のーと | MAXバウトスペシャルワンマッチ大会No.2対戦カード | ⑥メジャー戦績⑦主戦団体⑧タイトル | 第7回MAXバウトライト級GP優勝 | 第5回 MAXバウトライト級GP優勝,medium,Review-only source reference candidate for event.
event-source-0113,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n584a22756e35,note_article,note-n584a22756e35,第7回MAXバウトライト級GP準決勝 対戦カード,https://note.com/xyz1090/n/n584a22756e35,1 | 5 | 9 | 12 | 19,event:1 | matchup:3 | result:1,第7回MAXバウトライト級GP準決勝 対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP準決勝 対戦カード | 第7回MAXバウトライト級GP準決勝対戦カード | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0114,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n6bea445ebaef,note_article,note-n6bea445ebaef,第7回MAXバウトライト級GP決勝　対戦カード,https://note.com/xyz1090/n/n6bea445ebaef,1 | 5 | 9 | 16,event:2 | matchup:2,第7回MAXバウトライト級GP決勝 対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP決勝 対戦カード | 第7回MAXバウトライト級GP | 第5回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0115,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n74c108e27e29,note_article,note-n74c108e27e29,第7回MAXバウトライト級GP【Aブロック】対戦カード,https://note.com/xyz1090/n/n74c108e27e29,1 | 5 | 11 | 19 | 62,event:2 | matchup:2 | result:1,第7回MAXバウトライト級GP【Aブロック】対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP【Aブロック】対戦カード | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝 | 第6回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0116,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n7fba6b39d4af,note_article,note-n7fba6b39d4af,第7回MAXバウトライト級GP一回戦Aブロック試合結果,https://note.com/xyz1090/n/n7fba6b39d4af,1 | 5 | 14 | 19 | 24 | 29,event:2 | result:4,第7回MAXバウトライト級GP一回戦Aブロック試合結果｜アラカク通信のーと | 第7回MAXバウトライト級GP一回戦Aブロック試合結果 | （1R4分09秒KO 肘打ち→パウンド） | （1R2分00秒KO 飛び膝蹴り→パウンド） | （3R終了 判定3-0）,medium,Review-only source reference candidate for event.
event-source-0117,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n89a58b4cf383,note_article,note-n89a58b4cf383,第7回MAXバウトライト級GP一回戦Bブロック試合結果,https://note.com/xyz1090/n/n89a58b4cf383,1 | 5 | 14 | 19 | 24,event:2 | result:3,第7回MAXバウトライト級GP一回戦Bブロック試合結果｜アラカク通信のーと | 第7回MAXバウトライト級GP一回戦Bブロック試合結果 | （3R2分02秒KO 左フック→パウンド） | （2R3分16秒KO パウンド） | （1R2分17秒KO 左ハイキック→パウンド）,medium,Review-only source reference candidate for event.
event-source-0118,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-n94fc656c4a37,note_article,note-n94fc656c4a37,第7回MAXバウトライト級GP【Ｂブロック】対戦カード,https://note.com/xyz1090/n/n94fc656c4a37,1 | 5 | 11,matchup:2 | result:1,第7回MAXバウトライト級GP【Ｂブロック】対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP【Ｂブロック】対戦カード | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0119,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-nac5b58ff480e,note_article,note-nac5b58ff480e,第7回MAXバウトライト級GP二回戦Ｂブロック対戦カード,https://note.com/xyz1090/n/nac5b58ff480e,1 | 5 | 9 | 12 | 19,event:2 | matchup:2 | result:1,第7回MAXバウトライト級GP二回戦Ｂブロック対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP二回戦Ｂブロック対戦カード | 第7回MAXバウトライト級GP二回戦Ｂブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第6回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0120,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,note:note-ne16015350a06,note_article,note-ne16015350a06,第7回MAXバウトライト級GP二回戦Aブロック対戦カード,https://note.com/xyz1090/n/ne16015350a06,1 | 5 | 9 | 12 | 26,event:2 | matchup:2 | result:1,第7回MAXバウトライト級GP二回戦Aブロック対戦カード｜アラカク通信のーと | 第7回MAXバウトライト級GP二回戦Aブロック対戦カード | 第7回MAXバウトライト級GP二回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0121,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_23ui9dcnmle,youtube_description,youtube_23ui9dcnmle,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック くわしおvsブルーワン,https://www.youtube.com/watch?v=23ui9dCnMlE,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP一回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0122,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_2cpxeyxdlp8,youtube_description,youtube_2cpxeyxdlp8,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第一試合］コルト・アプローvsブルーワン【概要欄見て】,https://www.youtube.com/watch?v=2CpXEYXDlP8,3 | 13 | 16 | 23,event:2 | result:1 | youtube_url:1,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』 | https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg | 【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第6回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0123,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_3iszag1c2f0,youtube_description,youtube_3iszag1c2f0,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第二試合］イスカン・アステvsマルコ・フレイザー【概要欄見て】,https://www.youtube.com/watch?v=3iSZAG1C2f0,3 | 13 | 16,event:1 | result:1 | youtube_url:1,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』 | https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg | 【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0124,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_3oa5lu1gfai,youtube_description,youtube_3oa5lu1gfai,第7回MAXバウトライト級GP一回戦【煽り映像集】,https://www.youtube.com/watch?v=3oa5Lu1GFAI,1,event:1,第7回MAXバウトライト級GP一回戦の煽Vです！,low,Review-only source reference candidate for event.
event-source-0125,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_4bnoht7mgww,youtube_description,youtube_4bnoht7mgww,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック ランダーデビルvsキマイラ,https://www.youtube.com/watch?v=4bNohT7mgWw,1 | 4 | 11,event:2 | result:1,第7回MAXバウトライト級GP一回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0126,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_6cc4iyh_ejy,youtube_description,youtube_6cc4iyh_ejy,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック マルコ・フレイザーvsワインセル,https://www.youtube.com/watch?v=6Cc4iYH_EJY,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP一回戦Bブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0127,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_89izoyicptw,youtube_description,youtube_89izoyicptw,第7回MAXバウトライト級GP 出場者１６名発表！,https://www.youtube.com/watch?v=89IzOYIcptw,1 | 4 | 10 | 42,event:3 | result:1,【第7回MAXバウトライト級GP16名選手情報】 | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第5回 MAXバウトライト級トーナメント優勝 | 第6回 MAXバウトライト級トーナメント優勝⑩ランダーデビル,medium,Review-only source reference candidate for event.
event-source-0128,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_cw2jdbvp7yq,youtube_description,youtube_cw2jdbvp7yq,【煽りV】第７回MAXバウトライト級GP二回戦,https://www.youtube.com/watch?v=CW2JdBVp7yQ,1,event:1,第7回MAXバウトライト級GP二回戦の煽Vです！,low,Review-only source reference candidate for event.
event-source-0129,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_dkhrnaaksho,youtube_description,youtube_dkhrnaaksho,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック コルト・アプローvsだいな,https://www.youtube.com/watch?v=DkhrnaakSHo,1 | 4 | 11,event:2 | result:1,第7回MAXバウトライト級GP一回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | 第6回 MAXバウトライト級トーナメント優勝,medium,Review-only source reference candidate for event.
event-source-0130,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_eddeflnklfy,youtube_description,youtube_eddeflnklfy,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,https://www.youtube.com/watch?v=eDdeFlNKlfY,1 | 2 | 3 | 4 | 14 | 21 | 32 | 35 | 37,event:5 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0131,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第二試合］ダブド・ガブリシャンvsローリングジュニア【概要欄見て】,https://www.youtube.com/watch?v=gE7TwvXD9yU,3 | 13 | 16,event:1 | result:1 | youtube_url:1,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』 | https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg | 【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0132,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_gj_hwkw33s,youtube_description,youtube_gj_hwkw33s,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック イスカン・アステvsきたむら,https://www.youtube.com/watch?v=gJ__hwkw33s,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP一回戦Bブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0133,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_hmig9qnqcp8,youtube_description,youtube_hmig9qnqcp8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Aブロック つくりはらvsステシエン・チェット,https://www.youtube.com/watch?v=Hmig9QNqcP8,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP一回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0134,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_irt8ikcjj4i,youtube_description,youtube_irt8ikcjj4i,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Bブロック ダブド・ガブリシャンvsローリングジュニア,https://www.youtube.com/watch?v=IrT8IKCjj4I,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP二回戦Ｂブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0135,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_krrg8fyx6gq,youtube_description,youtube_krrg8fyx6gq,第7回MAXバウトライト級GP［Bブロック第三試合］わくvsローリングジュニアの見どころ動画【概要欄絶対に見て】,https://www.youtube.com/watch?v=krrG8FYX6gQ,1 | 2 | 3 | 4 | 14 | 32 | 35 | 37,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0136,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_l5tdp1g49es,youtube_description,youtube_l5tdp1g49es,第７回MAXバウトライト級GP二回戦ダイジェスト,https://www.youtube.com/watch?v=l5tdP1g49Es,1,event:1,第7回MAXバウトライト級GP二回戦全4試合のダイジェストです！,low,Review-only source reference candidate for event.
event-source-0137,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_mzsxwh_pvtq,youtube_description,youtube_mzsxwh_pvtq,フルファイト！第7回 MAXバウトライト級トーナメント二回戦Aブロック イスカン・アステvsマルコ・フレイザー,https://www.youtube.com/watch?v=MZsxwh-pvtQ,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP二回戦Aブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0138,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_oftn9vz7u2c,youtube_description,youtube_oftn9vz7u2c,まによんpresentsアラカクライブNo.16［秋の陣］【概要欄見て】,https://www.youtube.com/watch?v=OFTN9VZ7U2c,31,event:1,第7回MAXバウトライト級GP優勝,low,Review-only source reference candidate for event.
event-source-0139,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_ose37zk9f4i,youtube_description,youtube_ose37zk9f4i,第7回MAXバウトライト級GP［Bブロック第ニ試合］マルコ・フレイザーvsワインセルの見どころ動画【概要欄絶対に見て】,https://www.youtube.com/watch?v=oSe37zK9f4I,1 | 2 | 3 | 4 | 14 | 32 | 35 | 37,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0140,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_pujzpgtph2w,youtube_description,youtube_pujzpgtph2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,https://www.youtube.com/watch?v=pujZpgtpH2w,1 | 2 | 3 | 4 | 14 | 31 | 34 | 36,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0141,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_qh7lihmzubc,youtube_description,youtube_qh7lihmzubc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,https://www.youtube.com/watch?v=qH7lIhmzUbc,1 | 2 | 3 | 4 | 14 | 31 | 34 | 36,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0142,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_qtswvquloji,youtube_description,youtube_qtswvquloji,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）フルファイト！！,https://www.youtube.com/watch?v=qtSWvQuLojI,2 | 5 | 12 | 24 | 29 | 30 | 31 | 32 | 33 | 34,event:5 | result:1 | youtube_url:4,MAXバウトスペシャルワンマッチ大会No.2 | ⑥メジャー戦績⑦主戦団体⑧タイトル | 第7回MAXバウトライト級GP優勝 | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13,medium,Review-only source reference candidate for event.
event-source-0143,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,２０２４アラカクベストバウトランキング！！,https://www.youtube.com/watch?v=s3nteOu2hx8,45,event:1,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』,low,Review-only source reference candidate for event.
event-source-0144,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,https://www.youtube.com/watch?v=sIU9ZufuwuQ,1 | 2 | 3 | 4 | 14 | 32 | 35 | 37,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,medium,Review-only source reference candidate for event.
event-source-0145,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_u8b1_0fnkx8,youtube_description,youtube_u8b1_0fnkx8,フルファイト！第7回 MAXバウトライト級トーナメント一回戦Bブロック わくvsローリングジュニア,https://www.youtube.com/watch?v=U8B1-0FnKx8,1 | 4,event:1 | result:1,第7回MAXバウトライト級GP一回戦Bブロック | ⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Review-only source reference candidate for event.
event-source-0146,max-bout-7-lightweight-gp,第7回MAXバウトライト級GP,youtube_description:youtube_uqc4ki4qmai,youtube_description,youtube_uqc4ki4qmai,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第一試合］つくりはらvsランダーデビル【概要欄見て】,https://www.youtube.com/watch?v=UqC4KI4QmaI,3 | 13 | 16 | 17,event:2 | result:1 | youtube_url:1,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』 | https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg | 【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手 | ☆Aブロック第一試合🟥①つくりはら②ラビット拳法伝承者③25歳④174cm⑤バトン柔術⑥【5勝0敗】⑦ターゲット⑧1回目⑨元ジ...,medium,Review-only source reference candidate for event.
