video_id,url,title,line_number,line_type,line_text
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,20,event,♣️ターゲットNo.96
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,21,result_or_title,☆ミドル級王座決定戦
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,34,event,元ターゲットライト級王者
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,40,event,🟥だいな23歳 177cm ターゲットPJ【2勝2敗】
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,48,event,♠️マウンテン・ヒーローズNo.33
bv7S9ABfQ2I,https://www.youtube.com/watch?v=bv7S9ABfQ2I,5月22日に試合観戦配信！5月25日にアラカクライブ！！【試合見どころ動画※概要欄絶対見た方がいい】,76,event,♦︎エンペラーNo.116
bzjeDA8zHBM,https://www.youtube.com/watch?v=bzjeDA8zHBM,エンペラーNo.110の見どころ,1,matchup,🟦エンペラーNo.110対戦カード
bzjeDA8zHBM,https://www.youtube.com/watch?v=bzjeDA8zHBM,エンペラーNo.110の見どころ,63,note_url,https://note.com/xyz1090
bzjeDA8zHBM,https://www.youtube.com/watch?v=bzjeDA8zHBM,エンペラーNo.110の見どころ,73,youtube_url,https://youtu.be/IY1WaJ22vP0
bzjeDA8zHBM,https://www.youtube.com/watch?v=bzjeDA8zHBM,エンペラーNo.110の見どころ,75,youtube_url,https://youtu.be/RSdWBnQvynU
bzjeDA8zHBM,https://www.youtube.com/watch?v=bzjeDA8zHBM,エンペラーNo.110の見どころ,80,event,#エンペラー
cGZQsSiwTGw,https://www.youtube.com/watch?v=cGZQsSiwTGw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,2,event,①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。
cGZQsSiwTGw,https://www.youtube.com/watch?v=cGZQsSiwTGw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,16,event,『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
cGZQsSiwTGw,https://www.youtube.com/watch?v=cGZQsSiwTGw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,27,event,【MAXバウトスペシャルワンマッチ大会】
cGZQsSiwTGw,https://www.youtube.com/watch?v=cGZQsSiwTGw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,32,result_or_title,⑧タイトル
cGZQsSiwTGw,https://www.youtube.com/watch?v=cGZQsSiwTGw,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！ダイス・ヴォルケードvsライン・デュオ,38,event,⑥【5勝3敗】⑦エンペラー
cKhfJMv2GFE,https://www.youtube.com/watch?v=cKhfJMv2GFE,Full Fight！ヴァン・ブルックスvsアトゥリうえはら エンペラーNo.114 ミドル級ワンマッチ,1,event,エンペラーNo.114
cX-GE_lRrUQ,https://www.youtube.com/watch?v=cX-GE_lRrUQ,Full Fight！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,1,event,エンペラーNo.115
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,3,event,🟦【ターゲット】
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,4,event,ターゲットとはスーパー運動が活動休止となり、その関係者が新しく立ち上げた団体。
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,5,event,2020年ターゲットNo.85から5分3Rとなった。
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,7,event,☆ターゲット公式ルール
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,13,event,☆ターゲットの階級
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,19,event,🟦【エンペラー】
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,20,event,エンペラーとは総合格闘技の団体である。
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,24,event,☆エンペラー公式ルール
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,30,event,☆エンペラーの階級
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,36,event,🟥【マウンテン・ヒーローズ】
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,37,event,マウンテン・ヒーローズ（M・H）とは総合格闘技団体のマウンテンとヒーローズが合併してできた団体である。
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,41,event,マウンテン・ヒーローズNo.23から
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,57,event,【MAXバウト】
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,58,event,MAXバウト（通称、白グローブ）
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,62,event,☆MAXバウト公式ルール
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,69,event,☆MAXバウトの階級
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,79,youtube_url,https://youtu.be/molvOpEROH4
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,82,youtube_url,https://youtu.be/hCMMD8MEiso
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,86,youtube_url,https://youtu.be/WvN2b1O8SGA
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,89,youtube_url,https://youtu.be/YfdkwNaVRMs
cfWfI7Poyto,https://www.youtube.com/watch?v=cfWfI7Poyto,【緊急動画③】メジャー団体の話（概要欄に詳しく載せてます）,92,youtube_url,https://youtu.be/LFwrWUKZCYw
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,4,matchup,今回の対戦カード⬇️
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,5,event,マウンテン・ヒーローズNo.38
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,6,result_or_title,☆M・Hミドル級タイトルマッチ
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,33,youtube_url,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,42,event,アラカクライブNo.13
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,43,youtube_url,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,45,event,アラカクライブNo.14
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,46,youtube_url,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,48,event,アラカクライブNo.15
cpov8qAO8Tg,https://www.youtube.com/watch?v=cpov8qAO8Tg,アラカク試合だけライブNo.4（アラカク説明なし）【概要欄必ず】,49,youtube_url,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl
d5P6vT8yD6E,https://www.youtube.com/watch?v=d5P6vT8yD6E,Full Fight！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,1,event,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会
d5P6vT8yD6E,https://www.youtube.com/watch?v=d5P6vT8yD6E,Full Fight！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,4,event,🔥ターゲットNo.91🔥
d6tUQnfvMHY,https://www.youtube.com/watch?v=d6tUQnfvMHY,11月30日（土）アラカクライブNo.14あります！！＊概要欄チェック！！！【らんちゃーすがやvsあかそ見どころ動画】,1,event,まによんpresents アラカクライブNo.14
d6tUQnfvMHY,https://www.youtube.com/watch?v=d6tUQnfvMHY,11月30日（土）アラカクライブNo.14あります！！＊概要欄チェック！！！【らんちゃーすがやvsあかそ見どころ動画】,2,event,『第７回MAXバウトライト級GPベスト8抽選会』
d6tUQnfvMHY,https://www.youtube.com/watch?v=d6tUQnfvMHY,11月30日（土）アラカクライブNo.14あります！！＊概要欄チェック！！！【らんちゃーすがやvsあかそ見どころ動画】,20,event,マウンテン・ヒーローズNo.35
d7No-MMI6aQ,https://www.youtube.com/watch?v=d7No-MMI6aQ,感謝！！【感想やお知らせとかも】,23,note_url,https://note.com/xyz1090
d7No-MMI6aQ,https://www.youtube.com/watch?v=d7No-MMI6aQ,感謝！！【感想やお知らせとかも】,33,youtube_url,https://youtu.be/IY1WaJ22vP0
d7No-MMI6aQ,https://www.youtube.com/watch?v=d7No-MMI6aQ,感謝！！【感想やお知らせとかも】,35,youtube_url,https://youtu.be/RSdWBnQvynU
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,1,event,🔥第５回MAXバウトミドル級　決勝🔥
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,6,result_or_title,⑨タイトル⑩戦いたい相手
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,13,event,第2回、第3回MAXバウトミドル級トーナメント優勝
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,19,event,⑥【13勝1敗】⑦エンペラー⑧2回目
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,21,event,現エンペラーミドル級王者
dHBctG1OlFU,https://www.youtube.com/watch?v=dHBctG1OlFU,Full Fight！第５回 MAXバウトミドル級トーナメント決勝　ミサ・ウィル・ジョーvsテール・ジャンク,22,event,第4回MAXバウトミドル級トーナメント優勝
dPfNqvami3s,https://www.youtube.com/watch?v=dPfNqvami3s,Full Fight！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,1,event,マウンテン・ヒーローズNo.27第五試合
dPfNqvami3s,https://www.youtube.com/watch?v=dPfNqvami3s,Full Fight！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,4,result_or_title,☆ミドル級ワンマッチ（ノンタイトル）
dPfNqvami3s,https://www.youtube.com/watch?v=dPfNqvami3s,Full Fight！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,22,note_url,https://note.com/xyz1090
dPfNqvami3s,https://www.youtube.com/watch?v=dPfNqvami3s,Full Fight！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,32,youtube_url,https://youtu.be/IY1WaJ22vP0
dPfNqvami3s,https://www.youtube.com/watch?v=dPfNqvami3s,Full Fight！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,34,youtube_url,https://youtu.be/RSdWBnQvynU
dRkE4kjgmUU,https://www.youtube.com/watch?v=dRkE4kjgmUU,Full Fight！ムラト・クツワvsジョン・バレー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,1,event,マウンテン・ヒーローズNo.29
dcfiQm3HGuY,https://www.youtube.com/watch?v=dcfiQm3HGuY,Full Fight！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,1,event,ターゲットNo.97
dcfiQm3HGuY,https://www.youtube.com/watch?v=dcfiQm3HGuY,Full Fight！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,7,event,26歳 180cm ターゲットプロジェクト
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,1,event,エンペラーNo.110第四試合
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,3,event,【エンペラー公式ルール】
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,26,note_url,https://note.com/xyz1090
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,36,youtube_url,https://youtu.be/IY1WaJ22vP0
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,38,youtube_url,https://youtu.be/RSdWBnQvynU
dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,45,event,#エンペラー
e8wDONLGqDM,https://www.youtube.com/watch?v=e8wDONLGqDM,Full Fight！ヤック・タイアットvsきくちぴあのせん マウンテン・ヒーローズNo.37 ライト級ワンマッチ,1,event,マウンテン・ヒーローズNo.37
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,1,event,僕とアラカクファミリー（鈴木、太田）で第5回MAXバウトミドル級トーナメントの話をしています。
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,4,event,第５回MAXバウトミドル級トーナメント８
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,9,result_or_title,⑨タイトル⑩戦いたい相手
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,16,event,⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,18,event,現エンペラーミドル級王者
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,19,event,第4回MAXバウトミドル級トーナメント優勝
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,30,event,MAXバウトミドル級トーナメント優勝
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,38,event,⑥【10勝1敗】⑦ターゲット⑧2回目
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,39,event,⑨現ターゲットミドル級王者
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,49,event,第4回MAXバウトミドル級ＧＰ準優勝
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,57,event,⑥【8勝3敗】⑦ターゲット⑧2回目
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,75,event,⑥【17勝7敗】⑦エンペラー⑧4回目
e9jZZ-Cm63g,https://www.youtube.com/watch?v=e9jZZ-Cm63g,アラカクラジオ【粗塩】Vol.3 第5回MAXバウトミドル級トーナメントベスト8の選手たちの話とか（外で撮ってて聴きにくいです）,84,event,⑥【4勝1敗】⑦エンペラー⑧1回目
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,1,event,🚨アラカクライブ（勉強用）⬇️
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,2,youtube_url,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,5,event,⚠️アラカクライブ詳細、チケット情報🎫
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,6,event,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,18,event,☆第7回MAXバウトライト級GP
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,23,event,⑥【20勝12敗】⑦エンペラー⑧5回目
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,24,event,⑨元エンペラーライト級王者
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,25,event,第6回 MAXバウトライト級トーナメント優勝
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,29,event,②ターゲットPJ首席
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,30,event,③24歳④177cm⑤ターゲットPJ
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,31,event,⑥【5勝2敗】⑦ターゲット⑧1回目
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,37,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,42,youtube_url,https://youtu.be/yfqXrUT1c7M?si=9y0ktnG1fOICzH1O
eDdeFlNKlfY,https://www.youtube.com/watch?v=eDdeFlNKlfY,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第四試合］コルト・アプローvsだいなの見どころ動画,45,youtube_url,https://youtu.be/StTXjk1ugrg?si=E_eQNkYfXc0dpJqj
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,1,event,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック第ニ試合
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,7,result_or_title,⑨タイトル
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,9,event,第６回 MAXバウトライト級トーナメント一回戦
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,15,event,⑥【15勝8敗】⑦ターゲット　⑧3回目
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,16,event,⑨現ターゲットライト級王者、第3回ターゲットライト級トーナメント優勝
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,20,event,⑥【7勝5敗】⑦ターゲット　⑧2回目
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,31,note_url,https://note.com/xyz1090
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,41,youtube_url,https://youtu.be/IY1WaJ22vP0
eis5offdWKs,https://www.youtube.com/watch?v=eis5offdWKs,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ｂブロック　フラーム・グランvsワインセル,43,youtube_url,https://youtu.be/RSdWBnQvynU
epHGTzG6NFs,https://www.youtube.com/watch?v=epHGTzG6NFs,【ミハエル・ボタルニカvsオーロラデビル】Full Fight！ターゲットNo.102 ミドル級ワンマッチ,1,matchup,ターゲットNo.102対戦カード
fOH5VCTjIJ4,https://www.youtube.com/watch?v=fOH5VCTjIJ4,【煽り】おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,3,event,ターゲットNo.96
fOH5VCTjIJ4,https://www.youtube.com/watch?v=fOH5VCTjIJ4,【煽り】おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,5,result_or_title,☆ミドル級王座決定戦
fUaaXecs6hE,https://www.youtube.com/watch?v=fUaaXecs6hE,【さくらいvsレイ・ガシーオ】エンペラーNo.119ミドル級ワンマッチ（クロコップ荒木の実況付きFull Fight！！）,1,event,エンペラーNo.119
fmozl8mbbds,https://www.youtube.com/watch?v=fmozl8mbbds,Full Fight！フラーム・グランvsスマット・ターウィ ターゲットNo.93 ライト級ワンマッチ,1,event,ターゲットNo.93
fyNnoMuod1I,https://www.youtube.com/watch?v=fyNnoMuod1I,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,1,event,第5回MAXバウトミドル級ＧＰ
fyNnoMuod1I,https://www.youtube.com/watch?v=fyNnoMuod1I,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,9,event,⑥【3勝3敗】⑦エンペラー⑧1回目
fyNnoMuod1I,https://www.youtube.com/watch?v=fyNnoMuod1I,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,16,event,⑥【7勝3敗】⑦ターゲット⑧2回目
fyNnoMuod1I,https://www.youtube.com/watch?v=fyNnoMuod1I,Full Fight！第５回 MAXバウトミドル級トーナメント一回戦Ａブロック　チャールス・ブランディンvsかべい,25,result_or_title,⑨タイトル⑩戦いたい相手
g84wCtvAFZQ,https://www.youtube.com/watch?v=g84wCtvAFZQ,Full Fight！ダブド・ガブリシャンvsイスカン・アステ マウンテン・ヒーローズNo.31 ライト級ワンマッチ,1,event,マウンテン・ヒーローズNo.31
gE7TwvXD9yU,https://www.youtube.com/watch?v=gE7TwvXD9yU,【見どころ動画】第7回MAXバウトライト級GP二回戦［Bブロック第二試合］ダブド・ガブリシャンvsローリングJr.【概要欄見て】,3,event,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
